group	label	showSelected1
1	Cluster 57: 523/5060 pixels shown, logFC -4.1 to 5.0, log10(p) 0.0 to 6.5	57
1	Cluster 185: 1150/4750 pixels shown, logFC -6.0 to 1.7, log10(p) 0.0 to 5.7	185
1	Cluster 624: 141/2081 pixels shown, logFC -4.3 to 2.8, log10(p) 0.0 to 5.0	624
1	Cluster 716: 350/7737 pixels shown, logFC -5.3 to 2.9, log10(p) 0.0 to 4.3	716
1	Cluster 819: 537/3565 pixels shown, logFC -4.9 to 4.1, log10(p) 0.0 to 5.0	819
1	Cluster 1146: 135/137 pixels shown, logFC -5.6 to 0.2, log10(p) 0.0 to 4.5	1146
1	Cluster 1278: 32/578 pixels shown, logFC -1.5 to 4.8, log10(p) 0.0 to 6.2	1278
1	Cluster 1525: 41/3177 pixels shown, logFC -5.0 to 1.8, log10(p) 0.0 to 9.2	1525
1	Cluster 1647: 20/615 pixels shown, logFC -4.8 to 2.0, log10(p) 0.0 to 6.3	1647
1	Cluster 1847: 1452/1562 pixels shown, logFC -3.9 to 3.3, log10(p) 0.0 to 6.1	1847
1	Cluster 3197: 113/347 pixels shown, logFC -2.3 to 0.8, log10(p) 0.0 to 3.3	3197
1	Cluster 3452: 19/408 pixels shown, logFC -5.0 to 1.5, log10(p) 0.0 to 5.9	3452
1	Cluster 3464: 508/550 pixels shown, logFC -4.6 to 1.6, log10(p) 0.0 to 4.7	3464
1	Cluster 3541: 80/96 pixels shown, logFC -4.3 to 1.4, log10(p) 0.0 to 2.0	3541
