group	label	showSelected1
1	Cluster 166: 1240/9407 pixels shown, logFC -5.6 to 3.3, log10(p) 0.0 to 7.0	166
1	Cluster 172: 2215/10872 pixels shown, logFC -5.2 to 3.1, log10(p) 0.0 to 3.6	172
1	Cluster 320: 620/620 pixels shown, logFC -5.2 to 1.4, log10(p) 0.0 to 3.8	320
1	Cluster 386: 144/3027 pixels shown, logFC -5.4 to 2.7, log10(p) 0.0 to 4.0	386
1	Cluster 448: 311/1250 pixels shown, logFC -5.5 to 1.9, log10(p) 0.0 to 4.0	448
1	Cluster 1078: 83/257 pixels shown, logFC -3.1 to 3.7, log10(p) 0.0 to 2.1	1078
1	Cluster 1191: 94/106 pixels shown, logFC -5.1 to 0.5, log10(p) 0.0 to 4.7	1191
1	Cluster 1288: 96/369 pixels shown, logFC -5.1 to 1.4, log10(p) 0.0 to 3.2	1288
1	Cluster 1798: 1/158 pixels shown, logFC -3.9 to 2.1, log10(p) 0.0 to 1.7	1798
1	Cluster 1897: 61/77 pixels shown, logFC -4.8 to -0.2, log10(p) 0.1 to 2.6	1897
1	Cluster 1955: 4/165 pixels shown, logFC -5.6 to 0.1, log10(p) 0.0 to 8.5	1955
1	Cluster 2849: 28/57 pixels shown, logFC -5.1 to 0.5, log10(p) 0.1 to 3.1	2849
1	Cluster 3236: 4/44 pixels shown, logFC -0.7 to 1.3, log10(p) 0.0 to 1.2	3236
