group	label	showSelected1
1	Cluster 25: 26/2814 pixels shown, logFC -3.5 to 3.5, log10(p) 0.0 to 20.1	25
1	Cluster 321: 218/3998 pixels shown, logFC -2.8 to 2.0, log10(p) 0.0 to 15.0	321
1	Cluster 325: 440/2286 pixels shown, logFC -1.4 to 1.7, log10(p) 0.0 to 36.8	325
1	Cluster 423: 201/11514 pixels shown, logFC -4.2 to 4.2, log10(p) 0.0 to 10.0	423
1	Cluster 424: 1320/1451 pixels shown, logFC 0.3 to 2.6, log10(p) 0.3 to 12.2	424
1	Cluster 530: 500/1588 pixels shown, logFC -0.5 to 1.9, log10(p) 0.0 to 35.4	530
1	Cluster 739: 2/239 pixels shown, logFC -0.9 to 0.2, log10(p) 0.0 to 25.4	739
1	Cluster 780: 32/1177 pixels shown, logFC -0.1 to 4.6, log10(p) 0.0 to 13.6	780
1	Cluster 1420: 609/661 pixels shown, logFC 0.2 to 2.1, log10(p) 0.7 to 28.9	1420
1	Cluster 1788: 788/788 pixels shown, logFC -0.0 to 1.9, log10(p) 0.0 to 10.6	1788
1	Cluster 1832: 83/83 pixels shown, logFC -1.3 to -0.6, log10(p) 8.1 to 41.0	1832
1	Cluster 2055: 23/3220 pixels shown, logFC -1.1 to 3.7, log10(p) 0.0 to 9.1	2055
1	Cluster 2923: 71/71 pixels shown, logFC -1.4 to -0.4, log10(p) 3.0 to 34.4	2923
1	Cluster 3318: 587/1381 pixels shown, logFC -0.5 to 2.4, log10(p) 0.0 to 7.4	3318
1	Cluster 3453: 65/71 pixels shown, logFC -1.0 to -0.2, log10(p) 1.9 to 31.7	3453
1	Cluster 3779: 35/35 pixels shown, logFC -1.0 to -0.5, log10(p) 6.7 to 32.5	3779
