group	label	showSelected1
1	Cluster 111: 575/3148 pixels shown, logFC -4.2 to 5.0, log10(p) 0.0 to 16.9	111
1	Cluster 181: 5/1119 pixels shown, logFC -3.7 to 3.3, log10(p) 0.0 to 4.0	181
1	Cluster 410: 443/914 pixels shown, logFC -2.4 to 4.2, log10(p) 0.2 to 36.4	410
1	Cluster 474: 322/3287 pixels shown, logFC -5.4 to 2.0, log10(p) 0.0 to 22.9	474
1	Cluster 517: 396/1792 pixels shown, logFC -2.4 to 5.4, log10(p) 0.0 to 9.3	517
1	Cluster 689: 261/261 pixels shown, logFC -2.0 to 0.6, log10(p) 0.0 to 30.3	689
1	Cluster 898: 1009/2987 pixels shown, logFC -5.1 to 4.0, log10(p) 0.0 to 17.6	898
1	Cluster 942: 25/25 pixels shown, logFC -1.8 to -0.6, log10(p) 7.8 to 55.5	942
1	Cluster 1358: 478/478 pixels shown, logFC -2.4 to 4.3, log10(p) 0.0 to 10.9	1358
1	Cluster 1737: 42/3690 pixels shown, logFC -4.1 to 4.1, log10(p) 0.0 to 25.3	1737
1	Cluster 1835: 35/60 pixels shown, logFC -3.6 to 2.0, log10(p) 0.0 to 1.4	1835
1	Cluster 2151: 39/39 pixels shown, logFC -2.0 to -0.5, log10(p) 6.3 to 44.0	2151
1	Cluster 3098: 201/201 pixels shown, logFC -1.5 to -0.1, log10(p) 0.2 to 24.2	3098
