group	label	showSelected1
1	Cluster 3: 1023/16558 pixels shown, logFC -5.1 to 4.8, log10(p) 0.0 to 4.8	3
1	Cluster 481: 643/6868 pixels shown, logFC -4.5 to 4.1, log10(p) 0.0 to 4.6	481
1	Cluster 646: 777/1241 pixels shown, logFC -3.5 to 4.8, log10(p) 0.0 to 4.2	646
1	Cluster 659: 925/1717 pixels shown, logFC -5.7 to 1.9, log10(p) 0.0 to 4.7	659
1	Cluster 765: 1059/1096 pixels shown, logFC -4.7 to 2.8, log10(p) 0.0 to 3.4	765
1	Cluster 875: 128/715 pixels shown, logFC -3.9 to 3.7, log10(p) 0.0 to 5.0	875
1	Cluster 1790: 119/358 pixels shown, logFC -3.8 to 3.5, log10(p) 0.0 to 4.4	1790
1	Cluster 1890: 66/66 pixels shown, logFC -3.8 to 2.4, log10(p) 0.0 to 1.6	1890
1	Cluster 1967: 57/2404 pixels shown, logFC -4.3 to 4.1, log10(p) 0.0 to 4.3	1967
1	Cluster 2687: 104/104 pixels shown, logFC -4.3 to 1.7, log10(p) 0.0 to 2.0	2687
