group	label	showSelected1
1	Cluster 43: 1167/19260 pixels shown, logFC -5.2 to 5.3, log10(p) 0.0 to 5.0	43
1	Cluster 52: 1806/9944 pixels shown, logFC -5.6 to 4.3, log10(p) 0.0 to 4.3	52
1	Cluster 444: 95/1821 pixels shown, logFC -4.6 to 3.7, log10(p) 0.0 to 4.4	444
1	Cluster 556: 337/14123 pixels shown, logFC -5.3 to 3.1, log10(p) 0.0 to 3.6	556
1	Cluster 760: 198/4792 pixels shown, logFC -5.0 to 3.9, log10(p) 0.0 to 4.1	760
1	Cluster 994: 33/256 pixels shown, logFC -4.7 to 2.1, log10(p) 0.0 to 2.6	994
1	Cluster 1202: 1154/1470 pixels shown, logFC -4.4 to 4.3, log10(p) 0.0 to 2.8	1202
1	Cluster 1828: 60/60 pixels shown, logFC -4.3 to 0.7, log10(p) 0.0 to 2.0	1828
1	Cluster 2390: 88/88 pixels shown, logFC -3.1 to 4.8, log10(p) 0.0 to 3.7	2390
1	Cluster 3952: 17/17 pixels shown, logFC -3.9 to 0.2, log10(p) 0.1 to 1.6	3952
1	Cluster 3961: 37/37 pixels shown, logFC -2.4 to 2.4, log10(p) 0.0 to 1.6	3961
