group	x	y	clickSelects
16565	-44.75	46.25	85
16565	-44.75	46.75	85
16565	-44.25	46.75	85
16565	-43.75	46.25	85
16565	-43.75	45.25	85
16565	-42.75	45.25	85
16565	-41.75	44.25	85
16565	-41.75	43.25	85
16565	-40.75	43.25	85
16565	-37.25	39.75	85
16565	-37.25	38.75	85
16565	-36.25	38.75	85
16565	-30.25	32.75	85
16565	-30.25	31.75	85
16565	-29.25	31.75	85
16565	-27.25	29.75	85
16565	-27.25	29.25	85
16565	-27.75	29.25	85
16565	-28.25	29.75	85
16565	-28.75	29.75	85
16565	-29.75	28.75	85
16565	-29.75	28.25	85
16565	-29.25	28.25	85
16565	-28.75	28.75	85
16565	-28.25	28.75	85
16565	-27.75	28.25	85
16565	-27.75	27.25	85
16565	-27.25	26.75	85
16565	-27.25	26.25	85
16565	-27.75	25.75	85
16565	-28.75	25.75	85
16565	-29.25	25.25	85
16565	-29.75	25.25	85
16565	-29.75	25.75	85
16565	-29.25	26.25	85
16565	-29.25	26.75	85
16565	-29.75	27.25	85
16565	-30.25	27.25	85
16565	-30.75	26.75	85
16565	-31.25	26.75	85
16565	-33.25	28.75	85
16565	-33.25	29.75	85
16565	-33.75	30.25	85
16565	-33.75	31.25	85
16565	-34.75	31.25	85
16565	-35.25	31.75	85
16565	-36.25	31.75	85
16565	-37.25	32.75	85
16565	-40.25	32.75	85
16565	-41.25	33.75	85
16565	-41.75	33.75	85
16565	-42.75	32.75	85
16565	-42.75	32.25	85
16565	-42.25	31.75	85
16565	-41.75	31.75	85
16565	-41.25	32.25	85
16565	-40.75	32.25	85
16565	-40.75	31.75	85
16565	-42.75	29.75	85
16565	-43.75	29.75	85
16565	-43.75	29.25	85
16565	-43.25	28.75	85
16565	-42.25	28.75	85
16565	-41.75	28.25	85
16565	-40.75	28.25	85
16565	-39.75	27.25	85
16565	-39.75	26.25	85
16565	-39.25	25.75	85
16565	-38.25	25.75	85
16565	-37.75	25.25	85
16565	-37.25	25.25	85
16565	-37.25	26.75	85
16565	-37.75	27.25	85
16565	-37.75	27.75	85
16565	-37.25	27.75	85
16565	-36.75	27.25	85
16565	-36.25	27.25	85
16565	-35.75	27.75	85
16565	-35.75	28.25	85
16565	-36.25	28.75	85
16565	-37.25	28.75	85
16565	-37.25	29.25	85
16565	-36.75	29.75	85
16565	-35.75	29.75	85
16565	-35.25	30.25	85
