group	label	showSelected1
1	Cluster 12: 1761/1846 pixels shown, logFC -5.2 to 3.8, log10(p) 0.0 to 19.1	12
1	Cluster 128: 451/5813 pixels shown, logFC -5.6 to 3.4, log10(p) 0.0 to 4.6	128
1	Cluster 324: 114/1152 pixels shown, logFC -5.6 to 1.5, log10(p) 0.0 to 5.8	324
1	Cluster 381: 477/3626 pixels shown, logFC -5.2 to 3.3, log10(p) 0.0 to 3.5	381
1	Cluster 522: 162/289 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 1.9	522
1	Cluster 962: 635/1890 pixels shown, logFC -5.3 to 3.5, log10(p) 0.0 to 4.0	962
1	Cluster 1114: 14/5995 pixels shown, logFC -5.1 to 2.3, log10(p) 0.0 to 5.1	1114
1	Cluster 1240: 34/280 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 2.8	1240
1	Cluster 2242: 44/61 pixels shown, logFC -4.7 to -0.3, log10(p) 0.1 to 2.8	2242
1	Cluster 2294: 527/1722 pixels shown, logFC -4.8 to 2.8, log10(p) 0.0 to 3.6	2294
1	Cluster 2427: 115/144 pixels shown, logFC -3.9 to 2.0, log10(p) 0.0 to 1.7	2427
1	Cluster 4085: 1/116 pixels shown, logFC -4.5 to 1.1, log10(p) 0.0 to 2.3	4085
1	Cluster 4111: 414/717 pixels shown, logFC -4.4 to 3.7, log10(p) 0.0 to 2.8	4111
1	Cluster 4119: 76/92 pixels shown, logFC -4.4 to 1.0, log10(p) 0.0 to 2.1	4119
