group	x	y	clickSelects
919	-45.25	48.75	115
919	-45.25	49.25	115
919	-41.75	49.25	115
919	-40.75	48.25	115
919	-40.75	47.75	115
919	-41.25	47.75	115
919	-41.75	48.25	115
919	-43.25	48.25	115
919	-43.25	46.25	115
919	-44.75	46.25	115
919	-45.25	46.75	115
919	-45.25	48.75	115
930	-40.25	48.75	115
930	-40.25	49.25	115
930	-39.75	49.25	115
930	-39.75	48.75	115
930	-40.25	48.75	115
934	-38.25	48.75	115
934	-38.25	49.25	115
934	-37.75	49.25	115
934	-37.75	48.75	115
934	-38.25	48.75	115
935	-33.25	45.75	115
935	-33.25	46.25	115
935	-31.25	46.25	115
935	-30.25	47.25	115
935	-29.75	47.25	115
935	-29.75	46.25	115
935	-29.25	45.75	115
935	-28.75	45.75	115
935	-28.25	46.25	115
935	-27.75	46.25	115
935	-27.75	45.25	115
935	-26.75	45.25	115
935	-26.25	44.75	115
935	-23.75	44.75	115
935	-23.75	45.25	115
935	-24.75	46.25	115
935	-24.75	46.75	115
935	-24.25	46.75	115
935	-23.75	46.25	115
935	-23.25	46.25	115
935	-22.75	46.75	115
935	-21.75	46.75	115
935	-21.75	47.75	115
935	-21.25	48.25	115
935	-20.75	48.25	115
935	-20.75	46.25	115
935	-20.25	46.25	115
935	-19.25	47.25	115
935	-18.75	47.25	115
935	-18.25	46.75	115
935	-17.75	46.75	115
935	-17.75	47.25	115
935	-18.25	47.75	115
935	-18.25	48.25	115
935	-17.75	48.75	115
935	-17.25	48.75	115
935	-16.75	48.25	115
935	-16.25	48.25	115
935	-15.75	48.75	115
935	-15.25	48.75	115
935	-15.25	48.25	115
935	-17.25	46.25	115
935	-17.25	44.25	115
935	-17.75	43.75	115
935	-17.75	43.25	115
935	-17.25	43.25	115
935	-15.75	44.75	115
935	-15.75	46.75	115
935	-15.25	47.25	115
935	-14.75	47.25	115
935	-14.75	44.75	115
935	-16.25	43.25	115
935	-16.25	42.75	115
935	-15.75	42.75	115
935	-15.25	43.25	115
935	-14.75	43.25	115
935	-14.75	42.75	115
935	-15.75	41.75	115
935	-15.75	41.25	115
935	-13.75	41.25	115
935	-13.25	40.75	115
935	-13.25	40.25	115
935	-14.25	40.25	115
935	-14.25	39.75	115
935	-13.75	39.25	115
935	-13.25	39.25	115
935	-11.75	40.75	115
935	-11.25	40.75	115
935	-11.25	38.75	115
935	-10.25	38.75	115
935	-9.75	38.25	115
935	-9.25	38.25	115
935	-9.25	40.25	115
935	-8.75	40.75	115
935	-8.25	40.75	115
935	-7.75	40.25	115
935	-7.75	39.75	115
935	-8.25	39.25	115
935	-8.25	38.75	115
935	-7.75	38.25	115
935	-7.25	38.25	115
935	-7.25	39.25	115
935	-6.75	39.75	115
935	-6.25	39.75	115
935	-5.25	38.75	115
935	-4.75	38.75	115
935	-4.75	40.75	115
935	-4.25	40.75	115
935	-3.75	40.25	115
935	-3.25	40.25	115
935	-2.75	40.75	115
935	-2.75	41.25	115
935	-4.25	42.75	115
935	-4.75	42.75	115
935	-5.25	42.25	115
935	-5.25	41.25	115
935	-5.75	41.25	115
935	-6.75	42.25	115
935	-6.75	42.75	115
935	-5.75	42.75	115
935	-5.75	44.25	115
935	-6.25	44.75	115
935	-6.75	44.75	115
935	-7.25	44.25	115
935	-8.25	44.25	115
935	-10.25	42.25	115
935	-10.25	41.25	115
935	-10.75	41.25	115
935	-11.25	41.75	115
935	-12.25	41.75	115
935	-13.25	42.75	115
935	-13.25	43.75	115
935	-14.25	43.75	115
935	-14.25	44.25	115
935	-13.75	44.75	115
935	-12.25	44.75	115
935	-10.75	43.25	115
935	-10.25	43.25	115
935	-10.25	43.75	115
935	-11.25	44.75	115
935	-11.25	45.25	115
935	-10.25	45.25	115
935	-9.75	45.75	115
935	-7.75	45.75	115
935	-7.75	46.25	115
935	-9.25	47.75	115
935	-10.25	47.75	115
935	-10.25	48.25	115
935	-9.25	49.25	115
935	-5.75	49.25	115
935	-4.75	48.25	115
935	-4.75	47.75	115
935	-5.75	47.75	115
935	-5.75	47.25	115
935	-4.75	46.25	115
935	-3.75	46.25	115
935	-3.75	45.75	115
935	-4.25	45.25	115
935	-5.25	45.25	115
935	-5.25	44.75	115
935	-3.75	43.25	115
935	-3.25	43.25	115
935	-2.75	43.75	115
935	-2.75	44.75	115
935	-2.25	45.25	115
935	0.75	45.25	115
935	1.75	46.25	115
935	2.25	46.25	115
935	2.25	45.75	115
935	1.75	45.25	115
935	1.75	44.75	115
935	2.75	43.75	115
935	3.75	43.75	115
935	4.25	43.25	115
935	4.25	42.75	115
935	3.25	42.75	115
935	3.25	42.25	115
935	3.75	41.75	115
935	4.25	41.75	115
935	4.75	42.25	115
935	5.25	42.25	115
935	5.25	41.75	115
935	4.75	41.25	115
935	4.75	40.25	115
935	3.75	40.25	115
935	3.75	38.75	115
935	4.25	38.75	115
935	4.75	39.25	115
935	5.25	39.25	115
935	5.25	33.75	115
935	4.25	33.75	115
935	4.25	33.25	115
935	4.75	32.75	115
935	4.75	32.25	115
935	4.25	31.75	115
935	4.25	31.25	115
