group	label	showSelected1
1	Cluster 36: 597/8364 pixels shown, logFC -3.8 to 5.3, log10(p) 0.0 to 7.6	36
1	Cluster 74: 1902/2942 pixels shown, logFC -4.4 to 5.6, log10(p) 0.0 to 6.0	74
1	Cluster 197: 3/1388 pixels shown, logFC -4.2 to 4.8, log10(p) 0.0 to 3.7	197
1	Cluster 228: 1152/8769 pixels shown, logFC -4.6 to 5.2, log10(p) 0.0 to 7.6	228
1	Cluster 708: 402/602 pixels shown, logFC -4.3 to 4.3, log10(p) 0.0 to 3.1	708
1	Cluster 902: 4/1103 pixels shown, logFC -4.4 to 4.8, log10(p) 0.0 to 3.7	902
1	Cluster 1070: 22/867 pixels shown, logFC -3.8 to 4.8, log10(p) 0.0 to 3.7	1070
1	Cluster 1183: 357/374 pixels shown, logFC -3.5 to 5.4, log10(p) 0.0 to 5.5	1183
1	Cluster 1638: 180/727 pixels shown, logFC -3.8 to 4.8, log10(p) 0.0 to 3.7	1638
1	Cluster 2501: 8/10 pixels shown, logFC -2.8 to 0.0, log10(p) 0.0 to 0.9	2501
1	Cluster 2533: 57/57 pixels shown, logFC -3.5 to 2.4, log10(p) 0.0 to 1.9	2533
1	Cluster 3217: 2/37 pixels shown, logFC 0.0 to 3.7, log10(p) 0.0 to 2.0	3217
1	Cluster 3265: 13/13 pixels shown, logFC -3.8 to 1.4, log10(p) 0.0 to 1.5	3265
1	Cluster 3428: 115/1216 pixels shown, logFC -3.7 to 4.3, log10(p) 0.0 to 4.3	3428
1	Cluster 3571: 164/221 pixels shown, logFC -0.0 to 3.1, log10(p) 0.0 to 12.6	3571
