group	label	showSelected1
1	Cluster 414: 66/2548 pixels shown, logFC -5.0 to 3.6, log10(p) 0.0 to 5.2	414
1	Cluster 470: 350/570 pixels shown, logFC -5.2 to 2.1, log10(p) 0.0 to 3.5	470
1	Cluster 517: 32/1792 pixels shown, logFC -2.4 to 5.4, log10(p) 0.0 to 9.3	517
1	Cluster 733: 700/764 pixels shown, logFC -2.0 to 2.8, log10(p) 0.0 to 4.8	733
1	Cluster 899: 52/837 pixels shown, logFC -4.2 to 2.7, log10(p) 0.0 to 5.7	899
1	Cluster 1004: 2475/6837 pixels shown, logFC -5.1 to 2.8, log10(p) 0.0 to 4.1	1004
1	Cluster 1121: 63/303 pixels shown, logFC -4.6 to 2.4, log10(p) 0.0 to 2.4	1121
1	Cluster 1465: 134/806 pixels shown, logFC -3.6 to 2.5, log10(p) 0.0 to 5.2	1465
1	Cluster 1981: 276/627 pixels shown, logFC -5.0 to 2.4, log10(p) 0.0 to 4.7	1981
1	Cluster 2005: 439/524 pixels shown, logFC -1.1 to 2.9, log10(p) 0.0 to 6.4	2005
1	Cluster 3360: 137/180 pixels shown, logFC -4.8 to 1.0, log10(p) 0.0 to 2.7	3360
1	Cluster 3475: 149/166 pixels shown, logFC -4.7 to 1.4, log10(p) 0.0 to 2.5	3475
