group	label	showSelected1
1	Cluster 102: 117/1825 pixels shown, logFC -5.7 to 1.8, log10(p) 0.0 to 4.7	102
1	Cluster 166: 1127/9407 pixels shown, logFC -5.6 to 3.3, log10(p) 0.0 to 7.0	166
1	Cluster 337: 533/1395 pixels shown, logFC -5.9 to 2.8, log10(p) 0.0 to 7.3	337
1	Cluster 544: 51/2868 pixels shown, logFC -6.3 to 2.5, log10(p) 0.0 to 11.3	544
1	Cluster 960: 489/1213 pixels shown, logFC -6.1 to 1.4, log10(p) 0.0 to 7.7	960
1	Cluster 1152: 134/134 pixels shown, logFC -4.8 to 0.5, log10(p) 0.0 to 2.7	1152
1	Cluster 1343: 278/3252 pixels shown, logFC -5.7 to 1.5, log10(p) 0.0 to 9.1	1343
1	Cluster 1410: 7/273 pixels shown, logFC -5.7 to 0.9, log10(p) 0.0 to 4.9	1410
1	Cluster 1699: 75/113 pixels shown, logFC -2.9 to 0.8, log10(p) 0.0 to 2.3	1699
1	Cluster 1745: 1272/4066 pixels shown, logFC -6.3 to 2.0, log10(p) 0.0 to 7.2	1745
1	Cluster 1948: 40/155 pixels shown, logFC -5.0 to 0.3, log10(p) 0.0 to 3.0	1948
1	Cluster 2000: 227/353 pixels shown, logFC -5.1 to 1.6, log10(p) 0.0 to 3.0	2000
1	Cluster 2188: 96/119 pixels shown, logFC -5.0 to 0.9, log10(p) 0.0 to 3.0	2188
1	Cluster 3152: 339/339 pixels shown, logFC -5.3 to 1.5, log10(p) 0.0 to 3.6	3152
1	Cluster 3422: 18/60 pixels shown, logFC -2.4 to 0.6, log10(p) 0.0 to 1.5	3422
1	Cluster 3995: 100/106 pixels shown, logFC -1.7 to 1.3, log10(p) 0.0 to 1.4	3995
1	Cluster 3998: 2/92 pixels shown, logFC -1.9 to 1.5, log10(p) 0.0 to 1.4	3998
1	Cluster 4000: 94/94 pixels shown, logFC -2.0 to 2.5, log10(p) 0.0 to 2.0	4000
