group	label	showSelected1
1	Cluster 29: 108/15116 pixels shown, logFC -6.0 to 1.8, log10(p) 0.0 to 9.8	29
1	Cluster 276: 339/6846 pixels shown, logFC -5.6 to 2.1, log10(p) 0.0 to 11.3	276
1	Cluster 288: 1823/9577 pixels shown, logFC -5.4 to 2.0, log10(p) 0.0 to 6.7	288
1	Cluster 770: 1200/1640 pixels shown, logFC -5.7 to 1.4, log10(p) 0.0 to 12.3	770
1	Cluster 1702: 40/5068 pixels shown, logFC -4.1 to 2.8, log10(p) 0.0 to 7.6	1702
1	Cluster 1877: 716/2796 pixels shown, logFC -3.4 to 2.6, log10(p) 0.0 to 3.7	1877
1	Cluster 2302: 85/255 pixels shown, logFC -1.7 to 1.8, log10(p) 0.0 to 3.0	2302
1	Cluster 2721: 51/51 pixels shown, logFC -3.6 to -0.6, log10(p) 0.4 to 5.6	2721
1	Cluster 3083: 623/786 pixels shown, logFC -5.2 to 0.4, log10(p) 0.0 to 13.9	3083
1	Cluster 4066: 14/85 pixels shown, logFC -0.5 to 2.2, log10(p) 0.0 to 3.8	4066
