group	label	showSelected1
1	Cluster 27: 302/935 pixels shown, logFC -4.8 to 3.7, log10(p) 0.0 to 2.6	27
1	Cluster 214: 1197/6372 pixels shown, logFC -4.8 to 3.8, log10(p) 0.0 to 3.1	214
1	Cluster 609: 987/2608 pixels shown, logFC -4.6 to 4.8, log10(p) 0.0 to 4.4	609
1	Cluster 913: 4/562 pixels shown, logFC -3.5 to 4.3, log10(p) 0.0 to 2.8	913
1	Cluster 1304: 27/699 pixels shown, logFC -2.8 to 5.0, log10(p) 0.0 to 4.8	1304
1	Cluster 1539: 1168/2355 pixels shown, logFC -4.2 to 5.0, log10(p) 0.0 to 4.5	1539
1	Cluster 1812: 4/224 pixels shown, logFC -4.1 to 4.3, log10(p) 0.0 to 3.5	1812
1	Cluster 1827: 334/1209 pixels shown, logFC -4.3 to 4.6, log10(p) 0.0 to 4.5	1827
1	Cluster 2062: 34/531 pixels shown, logFC -4.9 to 1.8, log10(p) 0.0 to 2.8	2062
1	Cluster 2462: 71/71 pixels shown, logFC 0.1 to 3.1, log10(p) 0.1 to 4.0	2462
1	Cluster 2528: 903/2662 pixels shown, logFC -4.4 to 3.5, log10(p) 0.0 to 3.6	2528
1	Cluster 4090: 70/70 pixels shown, logFC -2.8 to 1.9, log10(p) 0.0 to 1.5	4090
