group	label	showSelected1
1	Cluster 83: 7/3705 pixels shown, logFC -3.9 to 4.9, log10(p) 0.0 to 5.6	83
1	Cluster 85: 2439/6919 pixels shown, logFC -4.1 to 5.3, log10(p) 0.0 to 5.0	85
1	Cluster 103: 88/4552 pixels shown, logFC -4.0 to 4.6, log10(p) 0.0 to 4.4	103
1	Cluster 241: 270/1286 pixels shown, logFC -3.5 to 5.0, log10(p) 0.0 to 4.2	241
1	Cluster 518: 3/1507 pixels shown, logFC -3.9 to 4.3, log10(p) 0.0 to 4.1	518
1	Cluster 571: 8/268 pixels shown, logFC -4.1 to 3.4, log10(p) 0.0 to 1.8	571
1	Cluster 581: 54/501 pixels shown, logFC -3.6 to 4.6, log10(p) 0.0 to 3.2	581
1	Cluster 824: 855/1150 pixels shown, logFC -4.4 to 4.3, log10(p) 0.0 to 3.9	824
1	Cluster 844: 203/229 pixels shown, logFC -2.4 to 4.1, log10(p) 0.0 to 3.7	844
1	Cluster 861: 4/1013 pixels shown, logFC -3.6 to 4.1, log10(p) 0.0 to 2.4	861
1	Cluster 915: 10/2004 pixels shown, logFC -3.5 to 5.3, log10(p) 0.0 to 5.1	915
1	Cluster 1068: 124/246 pixels shown, logFC -3.5 to 3.3, log10(p) 0.0 to 1.5	1068
1	Cluster 1321: 386/560 pixels shown, logFC -4.7 to 2.8, log10(p) 0.0 to 2.5	1321
1	Cluster 1475: 182/182 pixels shown, logFC -4.2 to 4.1, log10(p) 0.0 to 2.4	1475
1	Cluster 1519: 58/58 pixels shown, logFC -3.9 to 1.4, log10(p) 0.0 to 1.7	1519
1	Cluster 1750: 59/85 pixels shown, logFC -0.5 to 4.3, log10(p) 0.0 to 3.0	1750
1	Cluster 1969: 19/92 pixels shown, logFC -1.3 to 4.3, log10(p) 0.0 to 2.8	1969
1	Cluster 2168: 29/30 pixels shown, logFC -3.8 to 1.4, log10(p) 0.0 to 1.5	2168
1	Cluster 2332: 13/44 pixels shown, logFC -3.7 to 0.4, log10(p) 0.0 to 1.4	2332
1	Cluster 2458: 34/34 pixels shown, logFC -3.5 to 0.7, log10(p) 0.0 to 1.3	2458
1	Cluster 3108: 61/61 pixels shown, logFC -3.5 to 3.3, log10(p) 0.0 to 1.5	3108
1	Cluster 3238: 31/31 pixels shown, logFC -3.8 to 0.0, log10(p) 0.0 to 1.6	3238
