x	y	clickSelects
0.0526131396973204	0.916215509469632	549
0.0488752643565	0.944318427031205	5
0.0441207864263298	0.929840514453833	1942
0.09104967804147	0.959246786705934	290
0.0421524053363704	0.914622432874065	2488
-0.0754530483523004	0.51208902711211	1942
-0.0754530483523004	0.51208902711211	290
-0.0873364374457202	0.437205476456587	245
0.06829976514162	0.998936332438081	2488
-0.0817350392393603	0.45504815057846	290
-0.0742899817271603	0.509645568726429	549
-0.0809382705440997	0.433235539221402	2488
-0.0685866677223599	0.463652777697158	2488
-0.0706281354067002	0.509295894836127	1150
0.0671689938988997	0.998365699327263	1942
0.061646896589	0.991638862298808	290
-0.0841390896698897	0.451360668765368	5
-0.0767013949647204	0.505914564461073	1356
-0.0884825817575603	0.4795706963542	549
-0.0953173966420104	0.419702728154702	549
-0.0668275080991299	0.532001063950568	370
-0.0563242907992096	0.515430294268673	290
0.0598840781160197	0.974146330065924	254
-0.07349291469421	0.484199948437448	290
-0.0647849699794998	0.467760336158708	820
0.0314215692611404	0.850010973639138	387
-0.0921293736267099	0.424511918188652	1150
0.0331749782464197	0.890741644623031	1150
-0.0953173966420104	0.419702728154702	290
0.0506343197021302	0.944922236690283	1150
-0.0716619640017999	0.508290151203085	858
0.0325643975752499	0.859252831513647	254
-0.0597953063065502	0.487217420873114	5
-0.0605308750179496	0.512199847638263	549
-0.0579579797023699	0.514038354071768	1123
0.0718245632081604	0.959245874838849	939
0.0447383327501099	0.898738416532711	2497
-0.0649941435594696	0.531247108747097	5
-0.0767013949647204	0.505914564461073	308
0.0506343197021302	0.944922236690283	308
-0.05289060593344	0.481170591165752	869
0.0372945727987499	0.863829514333432	401
0.061646896589	0.991638862298808	869
-0.0905303156569603	0.363940120187627	146
-0.06727818225633	0.44599331734907	401
-0.0706281354067002	0.509295894836127	740
-0.0748716833855498	0.522166107222465	308
0.0696670880924701	0.972181506533571	740
-0.10145253376379	0.418360106169247	740
-0.0772812821497002	0.506739614075232	146
-0.0506554768918903	0.518062433696177	308
0.0325643975752499	0.859252831513647	186
-0.0799064010620203	0.49422793921045	308
-0.0903059013635401	0.469596461374736	401
-0.0828881440288898	0.497517101625569	146
-0.0921293736267099	0.424511918188652	1805
-0.0724589671539802	0.519733039085454	869
-0.0617738154258998	0.535577748242141	869
-0.0823117577434802	0.496684101449124	869
-0.0611835214147103	0.53397496097379	308
-0.0599394239719802	0.534105822665715	740
0.0519905240290903	0.95939602127575	1834
0.0635130758214597	0.928484119624331	186
0.0690336267431002	0.922530605681142	186
-0.0890551605204202	0.438265449690407	308
0.0543744017389702	0.963915466459858	494
-0.07968777062655	0.455638504100046	311
-0.0461761736936204	0.52198208007503	270
0.0325643975752499	0.859252831513647	308
0.0641431256651401	0.978447722474853	308
-0.0641968614447999	0.51564034483858	3621
-0.0742899817271603	0.509645568726429	270
-0.0636084101641803	0.525659100512307	869
-0.0662404388872204	0.512127880805733	645
0.06277922261489	0.985616495694341	270
-0.0668275080991299	0.532001063950568	146
0.04350358866908	0.898161277454455	401
0.0533475772082399	0.881273621840117	2881
-0.0742899817271603	0.509645568726429	302
0.0525034800458002	0.9161584773916	1626
-0.0674142357657797	0.533619817140321	539
-0.0946337527317302	0.408944153462222	2881
-0.0655823653710304	0.525933546424689	1626
-0.0873364374457202	0.437205476456587	539
-0.0958853985105499	0.449602159757973	311
0.0349281040613603	0.891304540498773	1626
-0.0879096741654699	0.478735611032498	553
-0.0816399678348097	0.448529541340881	368
-0.0786575933558096	0.496247209261169	589
0.0659050200783202	0.982213534572863	244
-0.0698311975961401	0.518151489695802	589
-0.0706281354067002	0.509295894836127	1077
0.0416291902138699	0.881469814103591	244
0.0665368259166597	0.999947836041962	244
-0.05751193969793	0.531820072240524	1626
0.0537504067280201	0.976846439471547	1626
-0.0750863453863104	0.424970385219667	1626
0.0788842796995199	0.963100985158788	621
-0.0668275080991299	0.532001063950568	244
0.0757429378915404	0.971593937262357	47
0.0751052031379702	0.997547957579174	244
0.0586296894393001	0.976522729931721	244
-0.0804845901067699	0.506734233943874	244
0.0421524053363704	0.914622432874065	244
-0.0809382705440997	0.433235539221402	244
-0.0810624455962898	0.496678443210384	1211
0.05499875164237	0.913176596859715	47
0.0602847433454699	0.916927879040968	244
-0.0847140098941503	0.481361917472013	244
-0.0804845901067699	0.506734233943874	1734
-0.08608505304246	0.47910104678668	1130
-0.0563242907992096	0.515430294268673	47
-0.0680754871571896	0.466977673198709	244
-0.0817350392393603	0.45504815057846	302
-0.0716619640017999	0.508290151203085	244
0.0482546278328	0.957216258409935	1211
0.0630099023339401	0.963030696532597	2125
0.0410132572467701	0.924468512773176	2125
0.06277922261489	0.985616495694341	244
0.0548849448684399	0.958694778683161	47
-0.0641968614447999	0.51564034483858	389
-0.0828881440288898	0.497517101625569	244
0.0817805504261804	1.00189531640082	1170
-0.0561208583058797	0.527420753108143	47
-0.0636084101641803	0.525659100512307	47
0.0731942017400602	0.978289415553657	3507
-0.0611835214147103	0.53397496097379	1170
-0.0724589671539802	0.519733039085454	2255
0.0555099659989402	0.976411744779277	3507
-0.0716619640017999	0.508290151203085	244
0.05925670494325	0.987062902781751	2255
0.0427693545155998	0.925044664980035	47
-0.0500123665992902	0.521915386713505	389
-0.07121280483618	0.504007909858395	47
-0.0945212114879102	0.374500667448396	305
-0.07349291469421	0.484199948437448	389
-0.0977063140195602	0.410697164624021	244
-0.0921293736267099	0.424511918188652	3820
0.0630099023339401	0.963030696532597	1148
-0.0692463007481399	0.528215248604363	1148
-0.0847140098941503	0.481361917472013	1148
-0.0530438178434798	0.498514370246734	389
0.04587771925548	0.947171789895197	671
0.0519905240290903	0.95939602127575	1148
-0.0600018987761102	0.460532632822067	901
0.0548849448684399	0.958694778683161	47
0.0331749782464197	0.890741644623031	2817
0.0760807478197298	0.884449024199925	1148
-0.0724589671539802	0.519733039085454	47
-0.0855103543216602	0.466674214700878	47
0.0670683345961596	0.92655722674238	671
-0.0946337527317302	0.408944153462222	671
-0.0767013949647204	0.505914564461073	271
0.0731942017400602	0.978289415553657	1148
0.0476343427848898	0.946714189753369	1148
0.0452591547377699	0.90418093155854	2817
-0.0772812821497002	0.506739614075232	47
0.0762336578916898	1.00584202079074	1148
0.0586296894393001	0.976522729931721	2822
-0.07923692119632	0.479367397710123	47
0.0586296894393001	0.976522729931721	389
0.0694277417144997	0.959284704911092	1148
0.0537504067280201	0.976846439471547	47
0.0555099659989402	0.976411744779277	986
0.0676665611114498	0.975998788901165	2962
0.0646707688744996	0.955912160036096	2344
-0.0828881440288898	0.497517101625569	510
-0.07407450506581	0.453894699415066	305
-0.0674142357657797	0.533619817140321	1148
0.0288603569236798	0.787146817169711	986
-0.0953173966420104	0.419702728154702	2344
-0.0852885995318804	0.450831354178496	1148
0.0725579343937799	0.919551599552712	1148
0.0253603502136999	0.823495095771366	671
0.05125668393765	0.924493078927721	986
0.0506343197021302	0.944922236690283	1148
-0.0945212114879102	0.374500667448396	1148
-0.0700431262555696	0.500305898823142	47
-0.0780779306178596	0.4946286670826	1148
-0.0736249970229599	0.504384045733637	62
0.0679029927085502	0.954564251597251	986
-0.0717971348566397	0.482175378429984	1148
0.0798560523046401	0.903005484575333	671
-0.0780779306178596	0.4946286670826	2962
-0.07923692119632	0.479367397710123	671
-0.0748716833855498	0.522166107222465	271
0.0427693545155998	0.925044664980035	671
-0.10756819212997	0.330856281267694	299
0.0678015243692602	0.977813637161879	62
0.05613534299812	0.974813567024846	1148
-0.0661702445769299	0.50400665310814	1148
0.0846699824305999	0.961231443985811	47
0.0596562355840504	0.918950638078301	47
-0.0581629945372502	0.505354654856765	803
-0.0921293736267099	0.424511918188652	803
0.05925670494325	0.987062902781751	47
-0.0879096741654699	0.478735611032498	305
0.0447383327501099	0.898738416532711	62
0.0476343427848898	0.946714189753369	62
0.0574949423709299	0.964816853091503	1986
0.0647735359752799	0.988960876426551	305
0.0488752643565	0.944318427031205	47
0.0636392792549501	0.920170708585143	803
-0.0890551605204202	0.438265449690407	62
0.0531267662749997	0.966308667535438	62
-0.0599394239719802	0.534105822665715	62
-0.0524472586950902	0.524091500565674	62
-0.0810624455962898	0.496678443210384	1178
-0.0623637649907698	0.518646318207604	3822
-0.0958853985105499	0.449602159757973	62
-0.0778608342999103	0.465352273328564	305
-0.0581052426541397	0.521509193793165	62
-0.0724589671539802	0.519733039085454	62
0.0441207864263298	0.929840514453833	2355
-0.0791096917565897	0.486095392910968	1986
-0.08608505304246	0.47910104678668	1178
-0.0742899817271603	0.509645568726429	62
-0.0929253995600998	0.407892632002449	517
-0.10327089037537	0.389135140492257	810
-0.08368443062614	0.441296706719939	810
0.05499875164237	0.913176596859715	810
0.0630099023339401	0.963030696532597	1178
-0.0692463007481399	0.528215248604363	810
-0.0569182891870304	0.52973249762396	1178
-0.0791096917565897	0.486095392910968	810
0.0578959565864397	0.964131825040108	3889
0.06277922261489	0.985616495694341	3502
-0.0692463007481399	0.528215248604363	1186
0.0623808848921099	0.963807232655332	3502
0.0762336578916898	1.00584202079074	3015
-0.0617738154258998	0.535577748242141	890
-0.0668275080991299	0.532001063950568	890
0.0493906502181698	0.928915040717103	890
-0.0437332639829302	0.51868102295821	1186
0.0464966336269503	0.946364991764452	890
-0.0762496345293204	0.458415379636906	114
-0.0680754871571896	0.466977673198709	114
0.0610181340088198	0.993233546239454	1303
-0.0636084101641803	0.525659100512307	794
-0.07923692119632	0.479367397710123	1183
-0.0469736543752397	0.500618806314643	114
0.05613534299812	0.974813567024846	114
-0.0599394239719802	0.534105822665715	114
0.0403976714199503	0.925275477508904	114
-0.0625709137526904	0.511891511816572	1408
0.0533475772082399	0.881273621840117	1186
0.0362747890818298	0.865840804537808	1193
0.0585230757422703	0.954889426330788	789
0.0731942017400602	0.978289415553657	114
-0.0748716833855498	0.522166107222465	159
-0.0940646275470902	0.449948455183396	114
-0.0737079430683201	0.46078318108099	114
-0.0742899817271603	0.509645568726429	2256
0.0799207946269798	0.969741163711806	74
0.0506343197021302	0.944922236690283	2256
-0.05751193969793	0.531820072240524	2256
-0.0473768986591203	0.486430754452189	1224
0.0543744017389702	0.963915466459858	323
0.0537504067280201	0.976846439471547	99
-0.0772812821497002	0.506739614075232	99
-0.0406825038453196	0.4927974937665	441
0.0734356488242298	0.93683159991766	1593
-0.0674142357657797	0.533619817140321	853
0.0506343197021302	0.944922236690283	3309
-0.0940646275470902	0.449948455183396	3559
0.0523930573946601	0.906872309634029	3309
-0.0929253995600998	0.407892632002449	827
-0.0730421511122401	0.521357986160911	1185
-0.0908770238921797	0.439075907550511	514
-0.0585500081155397	0.504097735196948	613
