group	label	showSelected1
1	Cluster 28: 335/19433 pixels shown, logFC -5.7 to 4.0, log10(p) 0.0 to 6.8	28
1	Cluster 238: 644/785 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 3.7	238
1	Cluster 315: 18/639 pixels shown, logFC -3.7 to 4.6, log10(p) 0.0 to 3.2	315
1	Cluster 331: 274/2728 pixels shown, logFC -3.8 to 4.8, log10(p) 0.0 to 6.7	331
1	Cluster 569: 4/1186 pixels shown, logFC -4.1 to 4.6, log10(p) 0.0 to 4.1	569
1	Cluster 604: 939/1459 pixels shown, logFC -3.9 to 4.0, log10(p) 0.0 to 5.2	604
1	Cluster 794: 10/4552 pixels shown, logFC -3.9 to 5.7, log10(p) 0.0 to 6.4	794
1	Cluster 940: 325/651 pixels shown, logFC -4.5 to 3.4, log10(p) 0.0 to 2.3	940
1	Cluster 1186: 1271/11504 pixels shown, logFC -3.6 to 6.4, log10(p) 0.0 to 10.7	1186
1	Cluster 2529: 69/69 pixels shown, logFC -2.4 to 1.7, log10(p) 0.0 to 1.1	2529
1	Cluster 2986: 109/243 pixels shown, logFC -0.8 to 4.2, log10(p) 0.0 to 6.8	2986
1	Cluster 3168: 13/13 pixels shown, logFC -0.4 to 2.8, log10(p) 0.0 to 1.6	3168
1	Cluster 3558: 2/11 pixels shown, logFC -0.4 to 2.8, log10(p) 0.0 to 1.1	3558
