group	label	showSelected1
1	Cluster 275: 803/3969 pixels shown, logFC -5.6 to 2.0, log10(p) 0.0 to 9.3	275
1	Cluster 381: 4/3626 pixels shown, logFC -5.2 to 3.3, log10(p) 0.0 to 3.5	381
1	Cluster 522: 33/289 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 1.9	522
1	Cluster 962: 1254/1890 pixels shown, logFC -5.3 to 3.5, log10(p) 0.0 to 4.0	962
1	Cluster 1114: 1622/5995 pixels shown, logFC -5.1 to 2.3, log10(p) 0.0 to 5.1	1114
1	Cluster 2294: 96/1722 pixels shown, logFC -4.8 to 2.8, log10(p) 0.0 to 3.6	2294
1	Cluster 2412: 150/587 pixels shown, logFC -4.7 to 1.6, log10(p) 0.0 to 2.8	2412
1	Cluster 3021: 242/367 pixels shown, logFC -4.9 to 1.3, log10(p) 0.0 to 6.7	3021
1	Cluster 3858: 521/624 pixels shown, logFC -5.2 to 2.1, log10(p) 0.0 to 3.4	3858
1	Cluster 4111: 274/717 pixels shown, logFC -4.4 to 3.7, log10(p) 0.0 to 2.8	4111
