group	x	y	clickSelects
11464	-45.25	47.75	37
11464	-45.25	48.25	37
11464	-44.75	48.75	37
11464	-38.25	48.75	37
11464	-38.25	47.75	37
11464	-37.75	47.75	37
11464	-37.25	48.25	37
11464	-36.25	48.25	37
11464	-35.75	48.75	37
11464	-29.25	48.75	37
11464	-29.25	47.25	37
11464	-29.75	46.75	37
11464	-30.25	46.75	37
11464	-30.25	47.75	37
11464	-30.75	47.75	37
11464	-31.25	47.25	37
11464	-31.25	45.75	37
11464	-30.25	45.75	37
11464	-30.25	44.75	37
11464	-29.75	44.25	37
11464	-29.75	43.75	37
11464	-30.75	43.75	37
11464	-30.75	42.75	37
11464	-31.25	42.75	37
11464	-31.75	43.25	37
11464	-31.75	43.75	37
11464	-31.25	44.25	37
11464	-31.25	44.75	37
11464	-32.25	44.75	37
11464	-32.25	45.75	37
11464	-33.25	45.75	37
11464	-33.25	46.25	37
11464	-32.75	46.75	37
11464	-32.75	47.25	37
11464	-33.25	47.25	37
11464	-34.25	46.25	37
11464	-34.75	46.25	37
11464	-35.25	46.75	37
11464	-35.75	46.75	37
11464	-35.75	46.25	37
11464	-35.25	45.75	37
11464	-35.25	45.25	37
11464	-35.75	45.25	37
11464	-36.25	45.75	37
11464	-37.25	45.75	37
11464	-37.75	46.25	37
11464	-38.25	46.25	37
11464	-39.75	44.75	37
11464	-39.75	43.75	37
11464	-40.25	43.25	37
11464	-40.25	41.75	37
11464	-38.25	41.75	37
11464	-37.75	41.25	37
11464	-37.75	40.75	37
11464	-38.75	40.75	37
11464	-38.75	40.25	37
11464	-38.25	39.75	37
11464	-38.25	38.75	37
11464	-37.25	37.75	37
11464	-36.25	37.75	37
11464	-36.25	37.25	37
11464	-37.25	36.25	37
11464	-37.75	36.25	37
11464	-37.75	37.25	37
11464	-38.25	37.25	37
11464	-38.75	36.75	37
11464	-39.25	36.75	37
11464	-40.75	38.25	37
11464	-41.25	38.25	37
11464	-41.75	37.75	37
11464	-42.75	37.75	37
11464	-42.75	36.75	37
11464	-43.25	36.75	37
11464	-43.75	37.25	37
11464	-43.75	37.75	37
11464	-43.25	38.25	37
11464	-43.25	39.25	37
11464	-42.25	39.25	37
11464	-41.75	39.75	37
11464	-41.75	40.25	37
11464	-42.25	40.75	37
11464	-43.75	40.75	37
11464	-44.75	39.75	37
11464	-45.25	39.75	37
11464	-45.25	47.75	37
11465	-44.75	44.75	37
11465	-44.75	44.25	37
11465	-44.25	44.25	37
11465	-44.25	44.75	37
11465	-44.75	44.75	37
11466	-43.75	44.75	37
11466	-43.75	44.25	37
11466	-43.25	44.25	37
11466	-43.25	44.75	37
11466	-43.75	44.75	37
11467	-45.25	37.75	37
11467	-45.25	38.25	37
11467	-44.75	38.75	37
11467	-44.25	38.75	37
11467	-44.25	38.25	37
11467	-44.75	37.75	37
11467	-45.25	37.75	37
11468	-40.25	39.75	37
