group	label	showSelected1
1	Cluster 205: 982/3019 pixels shown, logFC -6.0 to 1.1, log10(p) 0.0 to 6.0	205
1	Cluster 624: 171/2081 pixels shown, logFC -4.3 to 2.8, log10(p) 0.0 to 5.0	624
1	Cluster 819: 1935/3565 pixels shown, logFC -4.9 to 4.1, log10(p) 0.0 to 5.0	819
1	Cluster 950: 4/1632 pixels shown, logFC -5.2 to 2.1, log10(p) 0.0 to 5.6	950
1	Cluster 993: 568/2310 pixels shown, logFC -5.9 to 2.0, log10(p) 0.0 to 8.4	993
1	Cluster 1509: 427/427 pixels shown, logFC -5.6 to 0.8, log10(p) 0.0 to 7.0	1509
1	Cluster 1568: 202/264 pixels shown, logFC -5.9 to 0.1, log10(p) 0.0 to 5.5	1568
1	Cluster 1730: 44/374 pixels shown, logFC -5.8 to 0.6, log10(p) 0.0 to 6.0	1730
1	Cluster 1847: 110/1562 pixels shown, logFC -3.9 to 3.3, log10(p) 0.0 to 6.1	1847
1	Cluster 3197: 33/347 pixels shown, logFC -2.3 to 0.8, log10(p) 0.0 to 3.3	3197
1	Cluster 3452: 389/408 pixels shown, logFC -5.0 to 1.5, log10(p) 0.0 to 5.9	3452
1	Cluster 3710: 126/126 pixels shown, logFC -4.8 to 0.5, log10(p) 0.0 to 2.8	3710
1	Cluster 3716: 8/142 pixels shown, logFC -6.0 to 0.2, log10(p) 0.1 to 7.3	3716
