group	label	showSelected1
1	Cluster 75: 1438/2516 pixels shown, logFC -3.7 to 4.9, log10(p) 0.0 to 8.1	75
1	Cluster 193: 279/791 pixels shown, logFC -4.3 to 3.7, log10(p) 0.0 to 2.0	193
1	Cluster 510: 91/13602 pixels shown, logFC -4.5 to 5.4, log10(p) 0.0 to 6.7	510
1	Cluster 683: 162/285 pixels shown, logFC -3.9 to 3.7, log10(p) 0.0 to 1.9	683
1	Cluster 901: 862/3196 pixels shown, logFC -2.5 to 5.8, log10(p) 0.0 to 9.4	901
1	Cluster 918: 272/492 pixels shown, logFC -3.9 to 4.1, log10(p) 0.0 to 4.3	918
1	Cluster 1028: 507/1161 pixels shown, logFC -4.1 to 4.5, log10(p) 0.0 to 7.4	1028
1	Cluster 1170: 83/1756 pixels shown, logFC -2.4 to 5.7, log10(p) 0.0 to 8.0	1170
1	Cluster 2337: 44/44 pixels shown, logFC 1.8 to 4.8, log10(p) 1.2 to 4.9	2337
1	Cluster 2494: 69/121 pixels shown, logFC -0.5 to 4.7, log10(p) 0.1 to 6.3	2494
1	Cluster 2665: 292/395 pixels shown, logFC -3.3 to 4.3, log10(p) 0.0 to 3.1	2665
1	Cluster 2805: 26/33 pixels shown, logFC -3.5 to 2.0, log10(p) 0.0 to 1.3	2805
1	Cluster 2904: 114/405 pixels shown, logFC -0.7 to 4.6, log10(p) 0.1 to 7.7	2904
1	Cluster 3277: 17/20 pixels shown, logFC -3.3 to 0.0, log10(p) 0.0 to 1.2	3277
1	Cluster 3375: 250/250 pixels shown, logFC 0.4 to 4.0, log10(p) 0.2 to 9.6	3375
1	Cluster 3431: 1/292 pixels shown, logFC -4.9 to 2.0, log10(p) 0.0 to 2.8	3431
