group	label	showSelected1
1	Cluster 69: 632/2148 pixels shown, logFC -5.0 to 2.5, log10(p) 0.0 to 3.0	69
1	Cluster 162: 1305/1710 pixels shown, logFC -5.2 to 3.3, log10(p) 0.0 to 3.5	162
1	Cluster 167: 1941/17820 pixels shown, logFC -5.3 to 4.1, log10(p) 0.0 to 18.2	167
1	Cluster 451: 469/498 pixels shown, logFC -5.3 to 2.0, log10(p) 0.0 to 3.7	451
1	Cluster 603: 384/1161 pixels shown, logFC -4.9 to 1.6, log10(p) 0.0 to 2.8	603
1	Cluster 737: 21/370 pixels shown, logFC -5.0 to 1.5, log10(p) 0.0 to 2.9	737
1	Cluster 806: 17/1169 pixels shown, logFC -4.9 to 4.6, log10(p) 0.0 to 3.3	806
1	Cluster 1390: 16/270 pixels shown, logFC -5.3 to 0.4, log10(p) 0.0 to 6.2	1390
1	Cluster 1404: 26/125 pixels shown, logFC -4.8 to 2.0, log10(p) 0.0 to 2.8	1404
1	Cluster 1495: 3/202 pixels shown, logFC -5.1 to 1.9, log10(p) 0.0 to 3.3	1495
1	Cluster 2581: 223/223 pixels shown, logFC -4.9 to 1.5, log10(p) 0.0 to 2.7	2581
1	Cluster 3774: 64/1431 pixels shown, logFC -4.7 to 3.3, log10(p) 0.0 to 2.5	3774
