group	x	y	clickSelects
694	-45.25	48.75	111
694	-45.25	49.25	111
694	-43.75	49.25	111
694	-43.75	48.75	111
694	-44.25	48.25	111
694	-44.75	48.25	111
694	-45.25	48.75	111
705	-44.25	46.75	111
705	-44.25	47.25	111
705	-43.75	47.25	111
705	-43.25	46.75	111
705	-42.75	46.75	111
705	-42.25	47.25	111
705	-41.75	47.25	111
705	-41.25	46.75	111
705	-41.25	45.25	111
705	-42.25	45.25	111
705	-42.25	44.75	111
705	-41.75	44.25	111
705	-41.25	44.25	111
705	-40.25	45.25	111
705	-39.75	45.25	111
705	-39.25	44.75	111
705	-39.25	44.25	111
705	-40.25	44.25	111
705	-41.25	43.25	111
705	-41.75	43.25	111
705	-44.25	45.75	111
705	-44.25	46.75	111
716	-44.25	42.75	111
716	-44.25	43.25	111
716	-43.75	43.25	111
716	-43.75	42.75	111
716	-44.25	42.75	111
727	-38.25	48.75	111
727	-38.25	49.25	111
727	-37.75	49.25	111
727	-37.75	48.75	111
727	-38.25	48.75	111
728	-37.25	49.25	111
728	-37.25	48.75	111
728	-36.25	47.75	111
728	-35.25	47.75	111
728	-35.25	46.75	111
728	-33.25	44.75	111
728	-33.25	43.75	111
728	-32.75	43.25	111
728	-31.75	43.25	111
728	-31.25	42.75	111
728	-31.25	41.75	111
728	-30.25	40.75	111
728	-29.75	40.75	111
728	-29.75	41.25	111
728	-30.25	41.75	111
728	-30.25	44.75	111
728	-30.75	44.75	111
728	-31.25	44.25	111
728	-31.75	44.25	111
728	-31.75	44.75	111
728	-30.75	45.75	111
728	-30.25	45.75	111
728	-29.25	44.75	111
728	-29.25	42.75	111
728	-28.75	42.25	111
728	-27.75	42.25	111
728	-27.75	41.25	111
728	-27.25	40.75	111
728	-26.25	40.75	111
728	-25.75	40.25	111
728	-25.25	40.25	111
728	-25.25	40.75	111
728	-25.75	41.25	111
728	-25.75	42.25	111
728	-27.75	44.25	111
728	-28.75	44.25	111
728	-28.75	45.25	111
728	-32.75	49.25	111
728	-37.25	49.25	111
729	-40.25	41.75	111
729	-40.25	42.25	111
729	-36.75	42.25	111
729	-35.25	40.75	111
729	-35.25	40.25	111
729	-36.25	39.25	111
729	-36.25	38.75	111
