group	x	y	clickSelects
8373	-45.25	47.75	28
8373	-45.25	48.25	28
8373	-44.75	48.75	28
8373	-41.25	48.75	28
8373	-41.25	48.25	28
8373	-41.75	47.75	28
8373	-42.75	47.75	28
8373	-42.75	47.25	28
8373	-42.25	46.75	28
8373	-41.25	46.75	28
8373	-41.25	46.25	28
8373	-42.75	44.75	28
8373	-44.25	44.75	28
8373	-44.25	45.25	28
8373	-43.25	46.25	28
8373	-43.25	46.75	28
8373	-44.25	47.75	28
8373	-44.75	47.75	28
8373	-44.75	46.75	28
8373	-45.25	46.75	28
8373	-45.25	47.75	28
17460	-44.75	47.25	940
17460	-44.75	47.75	940
17460	-44.25	47.75	940
17460	-43.25	46.75	940
17460	-43.25	46.25	940
17460	-44.25	45.25	940
17460	-44.25	44.75	940
17460	-42.75	44.75	940
17460	-41.25	46.25	940
17460	-41.25	46.75	940
17460	-42.25	46.75	940
17460	-42.75	47.25	940
17460	-42.75	47.75	940
17460	-41.75	47.75	940
17460	-40.75	48.75	940
17460	-39.25	48.75	940
17460	-39.25	48.25	940
17460	-39.75	47.75	940
17460	-39.75	47.25	940
17460	-39.25	47.25	940
17460	-37.75	48.75	940
17460	-37.25	48.75	940
17460	-36.75	48.25	940
17460	-36.25	48.25	940
17460	-35.75	48.75	940
17460	-35.25	48.75	940
17460	-34.25	47.75	940
17460	-34.25	47.25	940
17460	-34.75	46.75	940
17460	-34.75	45.75	940
17460	-35.25	45.25	940
17460	-35.25	44.25	940
17460	-36.25	44.25	940
17460	-36.25	42.25	940
17460	-36.75	41.75	940
17460	-36.75	41.25	940
17460	-36.25	40.75	940
17460	-36.25	40.25	940
17460	-37.25	40.25	940
17460	-38.25	39.25	940
17460	-38.25	38.75	940
17460	-37.25	37.75	940
17460	-36.75	37.75	940
17460	-35.75	38.75	940
17460	-35.75	39.75	940
17460	-35.25	40.25	940
17460	-34.75	40.25	940
17460	-34.75	39.25	940
17460	-34.25	39.25	940
17460	-33.25	40.25	940
17460	-32.25	40.25	940
17460	-31.75	40.75	940
17460	-31.25	40.75	940
17460	-31.25	39.25	940
17460	-32.25	39.25	940
17460	-32.25	38.75	940
17460	-31.75	38.25	940
17460	-31.75	37.75	940
17460	-32.25	37.25	940
17460	-32.25	36.25	940
17460	-33.25	36.25	940
17460	-34.25	35.25	940
17460	-34.75	35.25	940
17460	-34.75	36.25	940
17460	-35.25	36.25	940
17460	-36.25	35.25	940
17460	-36.25	34.75	940
17460	-35.25	34.75	940
17460	-33.75	33.25	940
17460	-33.75	31.25	940
17460	-33.25	30.75	940
17460	-33.25	30.25	940
17460	-34.25	30.25	940
17460	-34.75	29.75	940
17460	-36.25	29.75	940
17460	-36.75	30.25	940
17460	-36.75	32.25	940
17460	-38.25	33.75	940
17460	-38.25	34.75	940
17460	-38.75	34.75	940
17460	-40.25	33.25	940
17460	-41.75	33.25	940
17460	-42.75	34.25	940
17460	-42.75	34.75	940
17460	-41.75	35.75	940
17460	-41.75	36.25	940
17460	-44.25	36.25	940
17460	-44.25	35.75	940
17460	-43.75	35.25	940
17460	-43.75	34.75	940
17460	-44.75	33.75	940
17460	-45.25	33.75	940
17460	-45.25	46.25	940
17460	-44.75	46.75	940
17460	-44.75	47.25	940
17461	-45.25	24.75	940
17461	-45.25	25.25	940
17461	-44.75	25.25	940
17461	-44.25	24.75	940
17461	-44.25	24.25	940
17461	-44.75	23.75	940
17461	-45.25	23.75	940
17461	-45.25	24.75	940
14513	-39.75	47.25	569
14513	-39.75	47.75	569
14513	-38.75	48.75	569
14513	-38.25	48.75	569
14513	-38.25	48.25	569
14513	-39.25	47.25	569
14513	-39.75	47.25	569
14514	-36.75	48.25	569
14514	-36.75	48.75	569
14514	-36.25	48.75	569
14514	-36.25	48.25	569
14514	-36.75	48.25	569
14515	-34.75	48.25	569
14515	-34.75	48.75	569
14515	-30.25	48.75	569
14515	-30.25	47.75	569
14515	-29.75	47.25	569
14515	-29.75	46.25	569
14515	-29.25	45.75	569
14515	-28.25	45.75	569
14515	-28.25	44.75	569
14515	-27.75	44.25	569
14515	-27.75	42.25	569
14515	-25.25	39.75	569
14515	-25.25	38.75	569
14515	-24.75	38.25	569
14515	-22.25	38.25	569
14515	-22.25	38.75	569
14515	-24.25	40.75	569
14515	-24.25	42.25	569
14515	-22.75	43.75	569
14515	-22.25	43.75	569
14515	-22.25	42.75	569
14515	-21.25	42.75	569
14515	-20.75	42.25	569
14515	-20.75	41.75	569
14515	-21.25	41.25	569
14515	-21.25	40.75	569
14515	-20.75	40.75	569
14515	-20.25	41.25	569
14515	-19.75	41.25	569
14515	-19.25	40.75	569
14515	-19.25	40.25	569
14515	-20.25	39.25	569
14515	-20.25	38.25	569
14515	-20.75	37.75	569
14515	-20.75	37.25	569
14515	-20.25	37.25	569
14515	-19.25	38.25	569
14515	-19.25	39.25	569
14515	-18.25	39.25	569
14515	-18.25	40.25	569
14515	-16.75	40.25	569
14515	-16.75	39.25	569
14515	-14.75	39.25	569
14515	-14.25	38.75	569
14515	-14.25	38.25	569
14515	-14.75	37.75	569
14515	-14.75	37.25	569
14515	-13.75	36.25	569
14515	-13.75	35.75	569
14515	-14.75	35.75	569
14515	-15.25	35.25	569
14515	-16.75	35.25	569
14515	-17.25	35.75	569
14515	-19.75	35.75	569
14515	-20.25	35.25	569
14515	-20.25	34.25	569
14515	-20.75	33.75	569
14515	-20.75	33.25	569
14515	-19.75	33.25	569
14515	-19.75	31.75	569
14515	-20.75	31.75	569
14515	-21.25	31.25	569
14515	-22.25	31.25	569
14515	-22.25	30.25	569
14515	-23.75	30.25	569
14515	-23.75	30.75	569
14515	-23.25	31.25	569
14515	-23.25	31.75	569
14515	-23.75	31.75	569
14515	-24.25	31.25	569
14515	-25.25	31.25	569
14515	-25.75	30.75	569
14515	-25.75	27.25	569
14515	-24.25	25.75	569
14515	-23.25	25.75	569
14515	-23.25	24.75	569
14515	-22.75	24.25	569
14515	-21.25	24.25	569
14515	-20.75	24.75	569
14515	-19.25	24.75	569
14515	-19.25	24.25	569
14515	-19.75	23.75	569
14515	-20.75	23.75	569
14515	-22.75	21.75	569
14515	-23.25	21.75	569
14515	-23.25	22.75	569
14515	-24.25	23.75	569
14515	-24.75	23.75	569
14515	-25.75	22.75	569
14515	-26.25	22.75	569
14515	-26.75	23.25	569
14515	-27.25	23.25	569
14515	-28.75	21.75	569
14515	-28.75	20.25	569
14515	-27.75	19.25	569
14515	-27.75	18.25	569
14515	-27.25	18.25	569
14515	-25.75	19.75	569
