group	x	y	clickSelects
9564	-44.75	48.25	3069
9564	-44.75	48.75	3069
9564	-42.25	48.75	3069
9564	-41.75	48.25	3069
9564	-41.75	47.25	3069
9564	-40.75	47.25	3069
9564	-40.75	46.75	3069
9564	-41.25	46.25	3069
9564	-41.25	45.75	3069
9564	-39.25	45.75	3069
9564	-38.75	45.25	3069
9564	-38.75	43.25	3069
9564	-38.25	42.75	3069
9564	-38.25	41.75	3069
9564	-37.75	41.25	3069
9564	-37.75	40.25	3069
9564	-37.25	39.75	3069
9564	-36.75	39.75	3069
9564	-35.75	40.75	3069
9564	-34.75	40.75	3069
9564	-34.25	41.25	3069
9564	-33.75	41.25	3069
9564	-33.75	39.75	3069
9564	-34.25	39.25	3069
9564	-34.25	38.25	3069
9564	-35.25	37.25	3069
9564	-35.25	35.25	3069
9564	-36.25	35.25	3069
9564	-36.25	34.25	3069
9564	-36.75	33.75	3069
9564	-36.75	33.25	3069
9564	-36.25	33.25	3069
9564	-34.75	34.75	3069
9564	-34.25	34.75	3069
9564	-34.25	34.25	3069
9564	-35.25	33.25	3069
9564	-35.25	32.75	3069
9564	-34.25	32.75	3069
9564	-33.75	32.25	3069
9564	-33.75	30.75	3069
9564	-34.25	30.25	3069
9564	-34.25	29.75	3069
9564	-33.25	29.75	3069
9564	-33.25	29.25	3069
9564	-34.25	28.25	3069
9564	-35.25	28.25	3069
9564	-36.25	27.25	3069
9564	-37.25	27.25	3069
9564	-38.75	25.75	3069
9564	-39.75	25.75	3069
9564	-40.75	24.75	3069
9564	-41.25	24.75	3069
9564	-41.75	25.25	3069
9564	-41.75	26.25	3069
9564	-42.75	26.25	3069
9564	-42.75	27.25	3069
9564	-43.25	27.75	3069
9564	-43.75	27.75	3069
9564	-44.25	27.25	3069
9564	-44.75	27.25	3069
9564	-44.75	48.25	3069
8700	-41.75	48.25	2859
8700	-41.75	48.75	2859
8700	-36.25	48.75	2859
8700	-36.25	47.75	2859
8700	-35.75	47.25	2859
8700	-33.75	47.25	2859
8700	-29.75	43.25	2859
8700	-29.75	42.25	2859
8700	-28.25	40.75	2859
8700	-27.25	40.75	2859
8700	-27.25	40.25	2859
8700	-27.75	39.75	2859
8700	-27.75	39.25	2859
8700	-25.75	39.25	2859
8700	-21.25	34.75	2859
8700	-21.25	33.75	2859
8700	-20.75	33.25	2859
8700	-20.75	32.75	2859
8700	-22.25	31.25	2859
8700	-22.75	31.25	2859
8700	-23.75	32.25	2859
8700	-24.25	32.25	2859
8700	-25.75	30.75	2859
8700	-26.25	30.75	2859
8700	-26.25	31.25	2859
8700	-25.75	31.75	2859
8700	-25.75	33.25	2859
8700	-26.25	33.75	2859
8700	-26.75	33.75	2859
8700	-27.25	33.25	2859
8700	-27.75	33.25	2859
8700	-27.75	33.75	2859
8700	-27.25	34.25	2859
8700	-27.25	34.75	2859
8700	-28.75	34.75	2859
8700	-28.75	33.75	2859
8700	-29.25	33.75	2859
8700	-29.75	34.25	2859
8700	-29.75	35.25	2859
8700	-30.75	35.25	2859
8700	-30.75	36.25	2859
8700	-31.25	36.75	2859
8700	-31.75	36.75	2859
8700	-31.75	35.75	2859
8700	-32.75	34.75	2859
8700	-32.75	34.25	2859
8700	-32.25	34.25	2859
8700	-31.75	34.75	2859
8700	-31.25	34.75	2859
8700	-30.75	34.25	2859
8700	-30.75	33.75	2859
8700	-31.25	33.25	2859
8700	-31.25	32.25	2859
8700	-31.75	32.25	2859
8700	-33.25	33.75	2859
8700	-34.25	33.75	2859
8700	-34.25	34.75	2859
8700	-34.75	34.75	2859
8700	-36.25	33.25	2859
8700	-36.75	33.25	2859
8700	-36.75	33.75	2859
8700	-36.25	34.25	2859
8700	-36.25	35.25	2859
8700	-35.25	35.25	2859
8700	-35.25	37.25	2859
8700	-34.25	38.25	2859
8700	-34.25	39.25	2859
8700	-33.75	39.75	2859
8700	-33.75	41.25	2859
8700	-34.25	41.25	2859
8700	-34.75	40.75	2859
8700	-35.75	40.75	2859
8700	-36.75	39.75	2859
8700	-37.25	39.75	2859
8700	-37.75	40.25	2859
8700	-37.75	41.25	2859
8700	-38.25	41.75	2859
8700	-38.25	42.75	2859
8700	-38.75	43.25	2859
8700	-38.75	45.25	2859
8700	-39.25	45.75	2859
8700	-41.25	45.75	2859
8700	-41.25	46.25	2859
8700	-40.75	46.75	2859
8700	-40.75	47.25	2859
8700	-41.75	47.25	2859
8700	-41.75	48.25	2859
8701	-30.25	47.75	2859
8701	-30.25	48.25	2859
8701	-29.75	48.25	2859
8701	-29.25	47.75	2859
8701	-28.25	47.75	2859
8701	-28.25	46.75	2859
8701	-27.75	46.25	2859
8701	-27.75	45.75	2859
8701	-28.25	45.75	2859
8701	-30.25	47.75	2859
8702	-24.25	41.75	2859
8702	-24.25	42.25	2859
8702	-23.75	42.25	2859
