group	label	showSelected1
1	Cluster 110: 1577/21134 pixels shown, logFC -5.7 to 4.3, log10(p) 0.0 to 5.4	110
1	Cluster 341: 1465/3421 pixels shown, logFC -4.7 to 3.3, log10(p) 0.0 to 4.3	341
1	Cluster 469: 789/1165 pixels shown, logFC -4.6 to 3.7, log10(p) 0.0 to 2.8	469
1	Cluster 696: 203/4861 pixels shown, logFC -4.8 to 4.1, log10(p) 0.0 to 3.8	696
1	Cluster 702: 700/1974 pixels shown, logFC -3.9 to 5.1, log10(p) 0.0 to 4.6	702
1	Cluster 1215: 149/149 pixels shown, logFC -4.5 to 2.8, log10(p) 0.0 to 2.3	1215
1	Cluster 2727: 98/455 pixels shown, logFC -4.3 to 2.6, log10(p) 0.0 to 4.2	2727
1	Cluster 2748: 3/22 pixels shown, logFC -4.9 to -0.5, log10(p) 0.2 to 2.8	2748
1	Cluster 2974: 51/253 pixels shown, logFC -3.3 to 1.3, log10(p) 0.0 to 2.7	2974
1	Cluster 3154: 65/155 pixels shown, logFC -4.3 to 3.3, log10(p) 0.0 to 2.6	3154
