group	fill	clickSelects
1	#FFFFFF	1096
2	#FFFFFF	1096
3	#FFFFFF	1096
4	#FFFFFF	712
5	#FFFFFF	2373
6	#FFFFFF	2373
7	#FFFFFF	712
8	#FFFFFF	2373
9	#FFFFFF	2373
10	#FFFFFF	2373
11	#FFFFFF	2373
12	#FFFFFF	2373
13	#FFFFFF	2373
14	#FFFFFF	1096
15	#FFFFFF	2373
16	#FFFFFF	2373
17	#FFFFFF	2373
18	#FFFFFF	2373
19	#FFFFFF	2373
20	#FFFFFF	2373
21	#FFFFFF	2373
22	#FFFFFF	1534
23	#FFFFFF	1534
24	#FFFFFF	1534
25	#FFFFFF	1096
26	#FFFFFF	1534
27	#FFFFFF	1534
28	#FFFFFF	1534
29	#FFFFFF	1534
30	#FFFFFF	1534
31	#FFFFFF	1534
32	#FFFFFF	1534
33	#FFFFFF	1534
34	#FFFFFF	1534
35	#FFFFFF	1534
36	#FFFFFF	1096
37	#FFFFFF	1534
38	#FFFFFF	1534
39	#FFFFFF	1534
40	#FFFEFE	850
41	#FFFEFE	850
42	#FFFEFE	850
43	#FFFEFE	850
44	#FFFEFE	850
45	#FFFEFE	850
46	#FFFFFF	1534
47	#FFFFFF	1534
48	#FFFFFF	1534
49	#FFFFFF	1534
50	#FFFFFF	712
51	#FFFFFF	1096
52	#FFFFFF	1096
53	#FFFFFF	1096
54	#FFFFFF	712
55	#FFFFFF	712
56	#FFFFFF	2373
57	#FFFFFF	712
58	#FFFFFF	712
59	#FFFFFF	2373
60	#FFFFFF	2373
61	#FFFFFF	2373
62	#FFFFFF	2373
63	#FFFFFF	2373
64	#FFFFFF	1096
65	#FFFFFF	2373
66	#FFFFFF	2373
67	#FFFFFF	2373
68	#FFFFFF	2373
69	#FFFFFF	2373
70	#FFFFFF	2373
71	#FFFFFF	2373
72	#FFFFFF	1534
73	#FFFFFF	1534
74	#FFFFFF	1534
75	#FFFFFF	1096
76	#FFFFFF	1534
77	#FFFFFF	1534
78	#FFFFFF	1534
79	#FFFFFF	1534
80	#FFFFFF	1534
81	#FFFFFF	1534
82	#FFFFFF	1534
83	#FFFFFF	1534
84	#FFFFFF	1534
85	#FFFFFF	1534
86	#FFFFFF	1096
87	#FFFFFF	1534
88	#FFFFFF	1534
89	#FFFFFF	1534
90	#FFFFFF	1534
91	#FFFEFE	850
92	#FFFFFF	1534
93	#FFFEFE	850
94	#FFFEFE	850
95	#FFFEFE	850
96	#FFFEFE	850
97	#FFFFFF	1534
98	#FFFFFF	712
99	#FFFFFF	1534
100	#FFFFFF	712
101	#FFFFFF	712
102	#FFFFFF	1096
103	#FFFFFF	1096
104	#FFFFFF	1096
105	#FFFFFF	712
106	#FFFFFF	712
107	#FFFFFF	712
108	#FFFFFF	2373
109	#FFFFFF	712
110	#FFFFFF	2373
111	#FFFFFF	2373
112	#FFFFFF	2373
113	#FFFFFF	2373
114	#FFFFFF	2373
115	#FFFFFF	1534
116	#FFFFFF	2373
117	#FFFFFF	2373
118	#FFFFFF	2373
119	#FFFFFF	2373
120	#FFFFFF	2373
121	#FFFFFF	2373
122	#FFFFFF	1534
123	#FFFFFF	2373
124	#FFFFFF	1534
125	#FFFFFF	1534
126	#FFFFFF	1096
127	#FFFFFF	1534
128	#FFFFFF	1534
129	#FFFFFF	1534
130	#FFFFFF	1534
131	#FFFFFF	1534
132	#FFFFFF	1534
133	#FFFFFF	1534
134	#FFFFFF	1534
135	#FFFFFF	1534
136	#FFFFFF	1534
137	#FFFFFF	1096
138	#FFFFFF	1534
139	#FFFFFF	1534
140	#FFFFFF	1534
141	#FFFFFF	1534
142	#FFFFFF	1534
143	#FFFFFF	1534
144	#FFFEFE	850
145	#FFFEFE	850
146	#FFFEFE	850
147	#FFFFFF	1534
148	#FFFFFF	712
149	#FFFFFF	712
150	#FFFFFF	712
151	#FFFFFF	712
152	#FFFDFE	2547
153	#FFFDFE	2547
154	#FFFDFE	2547
155	#FFFFFF	712
156	#FFFFFF	712
157	#FFFFFF	712
158	#FFFFFF	712
159	#FFFFFF	712
160	#FFFFFF	2373
161	#FFFFFF	712
162	#FFFFFF	2373
163	#FFFFFF	712
164	#FFFFFF	712
165	#FFFDFE	2547
166	#FFFFFF	712
167	#FFFFFF	712
168	#FFFFFF	712
169	#FFFFFF	2373
170	#FFFFFF	2373
171	#FFFFFF	2373
172	#FFFFFF	1534
173	#FFFFFF	102
174	#FFFFFF	102
175	#FFFFFF	102
176	#FFFFFF	712
177	#FFFFFF	102
178	#FFFFFF	102
179	#FFFFFF	1534
180	#FFFFFF	102
181	#FFFFFF	1534
182	#FFFFFF	1745
183	#FFFFFF	1745
184	#FFFFFF	1534
185	#FFFFFF	1534
186	#FFFFFF	1534
187	#FFFFFF	712
188	#FFFFFF	1534
189	#FFFFFF	1534
190	#FFFFFF	1534
191	#FFFFFF	1534
192	#FFFFFF	1534
193	#FFFFFF	1534
194	#FFFEFE	850
195	#FFFFFF	1534
196	#FFFFFF	1534
197	#FFFFFF	1534
198	#FFFFFF	712
199	#FFFFFF	712
200	#FFFFFF	712
201	#FFFFFF	712
202	#FFFFFF	712
203	#FFFDFE	2547
204	#FFFDFE	2547
205	#FFFDFE	2547
206	#FFFFFF	712
207	#FFFFFF	712
208	#FFFFFF	712
209	#FFFFFF	712
210	#FFFFFF	2373
211	#FFFFFF	712
212	#FFFFFF	712
213	#FFFFFF	2373
214	#FFFFFF	712
215	#FFFFFF	712
216	#FFFDFE	2547
217	#FFFFFF	712
218	#FFFFFF	712
219	#FFFFFF	2373
220	#FFFFFF	2373
221	#FFFFFF	2373
222	#FFFFFF	1534
223	#FFFFFF	102
224	#FFFFFF	102
225	#FFFFFF	102
226	#FFFFFF	102
227	#FFFFFF	712
228	#FFFFFF	1534
229	#FFFFFF	102
230	#FFFFFF	1534
231	#FFFFFF	1534
232	#FFFFFF	1745
233	#FFFFFF	1745
234	#FFFFFF	1534
235	#FFFFFF	1534
236	#FFFFFF	1534
237	#FFFFFF	1534
238	#FFFFFF	712
239	#FFFFFF	1745
240	#FFFFFF	1745
241	#FFFFFF	1534
242	#FFFFFF	1534
