group	label	showSelected1
1	Cluster 63: 321/1806 pixels shown, logFC -5.1 to 3.7, log10(p) 0.0 to 3.2	63
1	Cluster 128: 858/5813 pixels shown, logFC -5.6 to 3.4, log10(p) 0.0 to 4.6	128
1	Cluster 248: 899/3216 pixels shown, logFC -5.3 to 3.8, log10(p) 0.0 to 3.5	248
1	Cluster 316: 1049/1125 pixels shown, logFC -5.1 to 2.1, log10(p) 0.0 to 3.3	316
1	Cluster 372: 519/714 pixels shown, logFC -4.5 to 3.3, log10(p) 0.0 to 2.3	372
1	Cluster 373: 7/4787 pixels shown, logFC -4.8 to 2.8, log10(p) 0.0 to 4.1	373
1	Cluster 726: 23/1108 pixels shown, logFC -5.1 to 2.8, log10(p) 0.0 to 3.2	726
1	Cluster 868: 33/1026 pixels shown, logFC -5.1 to 4.6, log10(p) 0.0 to 3.6	868
1	Cluster 1061: 48/48 pixels shown, logFC -3.9 to 2.8, log10(p) 0.0 to 1.7	1061
1	Cluster 1817: 879/899 pixels shown, logFC -5.1 to 3.4, log10(p) 0.0 to 3.2	1817
1	Cluster 2214: 152/152 pixels shown, logFC -4.9 to 2.0, log10(p) 0.0 to 2.8	2214
1	Cluster 2878: 112/112 pixels shown, logFC -4.5 to 1.4, log10(p) 0.0 to 2.3	2878
1	Cluster 2964: 46/46 pixels shown, logFC -3.5 to 1.5, log10(p) 0.0 to 1.3	2964
1	Cluster 2980: 33/33 pixels shown, logFC -4.4 to -0.4, log10(p) 0.1 to 2.1	2980
1	Cluster 3159: 69/82 pixels shown, logFC -5.2 to 0.7, log10(p) 0.0 to 3.4	3159
1	Cluster 3512: 11/11 pixels shown, logFC -4.1 to -1.7, log10(p) 0.7 to 1.8	3512
1	Cluster 3966: 1/126 pixels shown, logFC -4.2 to 1.4, log10(p) 0.0 to 2.4	3966
1	Cluster 4103: 29/29 pixels shown, logFC -4.4 to -0.5, log10(p) 0.2 to 2.1	4103
