group	label	showSelected1
1	Cluster 36: 1218/8364 pixels shown, logFC -3.8 to 5.3, log10(p) 0.0 to 7.6	36
1	Cluster 183: 122/2624 pixels shown, logFC -5.2 to 4.0, log10(p) 0.0 to 3.2	183
1	Cluster 346: 81/886 pixels shown, logFC -3.9 to 3.3, log10(p) 0.0 to 9.8	346
1	Cluster 398: 233/233 pixels shown, logFC -1.3 to 6.3, log10(p) 0.2 to 11.0	398
1	Cluster 426: 540/1289 pixels shown, logFC -3.3 to 4.9, log10(p) 0.0 to 5.9	426
1	Cluster 531: 346/4526 pixels shown, logFC -4.5 to 4.8, log10(p) 0.0 to 4.6	531
1	Cluster 1291: 605/1118 pixels shown, logFC -3.8 to 5.0, log10(p) 0.0 to 4.4	1291
1	Cluster 1378: 7/123 pixels shown, logFC -3.1 to 4.3, log10(p) 0.0 to 2.8	1378
1	Cluster 1505: 45/162 pixels shown, logFC -3.9 to 2.5, log10(p) 0.0 to 1.7	1505
1	Cluster 1678: 186/600 pixels shown, logFC -3.3 to 5.3, log10(p) 0.0 to 5.1	1678
1	Cluster 1717: 205/518 pixels shown, logFC -3.5 to 5.0, log10(p) 0.0 to 4.2	1717
1	Cluster 1830: 33/922 pixels shown, logFC -4.2 to 4.1, log10(p) 0.0 to 3.2	1830
1	Cluster 1874: 407/977 pixels shown, logFC -3.1 to 5.3, log10(p) 0.0 to 6.3	1874
1	Cluster 1927: 36/36 pixels shown, logFC -2.5 to 2.5, log10(p) 0.0 to 2.4	1927
1	Cluster 2991: 63/78 pixels shown, logFC -1.0 to 4.6, log10(p) 0.0 to 6.8	2991
1	Cluster 3220: 30/30 pixels shown, logFC -3.5 to 1.9, log10(p) 0.0 to 1.4	3220
1	Cluster 3357: 22/52 pixels shown, logFC -1.7 to 1.8, log10(p) 0.0 to 2.0	3357
1	Cluster 4129: 55/156 pixels shown, logFC -3.3 to 2.0, log10(p) 0.0 to 1.2	4129
