group	label	showSelected1
1	Cluster 64: 89/6048 pixels shown, logFC -4.9 to 5.0, log10(p) 0.0 to 4.8	64
1	Cluster 149: 1253/4970 pixels shown, logFC -4.5 to 4.6, log10(p) 0.0 to 4.9	149
1	Cluster 319: 284/918 pixels shown, logFC -3.3 to 5.0, log10(p) 0.0 to 4.1	319
1	Cluster 358: 115/2715 pixels shown, logFC -3.9 to 4.6, log10(p) 0.0 to 4.7	358
1	Cluster 383: 30/2585 pixels shown, logFC -5.1 to 3.7, log10(p) 0.0 to 3.9	383
1	Cluster 822: 988/4596 pixels shown, logFC -4.2 to 4.8, log10(p) 0.0 to 5.2	822
1	Cluster 988: 394/1200 pixels shown, logFC -4.1 to 4.8, log10(p) 0.0 to 3.7	988
1	Cluster 1669: 643/662 pixels shown, logFC -2.8 to 4.6, log10(p) 0.0 to 3.7	1669
1	Cluster 2096: 65/79 pixels shown, logFC -0.9 to 4.3, log10(p) 0.1 to 3.3	2096
1	Cluster 2226: 70/70 pixels shown, logFC -3.7 to 2.0, log10(p) 0.0 to 1.4	2226
1	Cluster 2426: 410/411 pixels shown, logFC -3.9 to 3.3, log10(p) 0.0 to 2.4	2426
1	Cluster 2570: 156/219 pixels shown, logFC -3.5 to 3.1, log10(p) 0.0 to 2.7	2570
1	Cluster 2617: 238/241 pixels shown, logFC -4.3 to 2.2, log10(p) 0.0 to 2.0	2617
1	Cluster 2868: 37/67 pixels shown, logFC -2.8 to 2.5, log10(p) 0.0 to 1.3	2868
1	Cluster 3052: 81/81 pixels shown, logFC -3.3 to 2.5, log10(p) 0.0 to 1.2	3052
1	Cluster 3266: 40/40 pixels shown, logFC -0.8 to 2.4, log10(p) 0.0 to 1.6	3266
