group	label	showSelected1
1	Cluster 170: 894/3895 pixels shown, logFC -4.1 to 4.8, log10(p) 0.0 to 3.7	170
1	Cluster 494: 80/937 pixels shown, logFC -3.8 to 5.6, log10(p) 0.0 to 6.0	494
1	Cluster 506: 1306/1834 pixels shown, logFC -4.0 to 4.8, log10(p) 0.0 to 5.3	506
1	Cluster 614: 274/495 pixels shown, logFC -3.3 to 4.1, log10(p) 0.0 to 3.9	614
1	Cluster 735: 1364/6374 pixels shown, logFC -4.5 to 5.1, log10(p) 0.0 to 5.7	735
1	Cluster 975: 26/226 pixels shown, logFC -2.8 to 4.8, log10(p) 0.0 to 4.1	975
1	Cluster 1145: 305/495 pixels shown, logFC -1.2 to 5.1, log10(p) 0.0 to 4.6	1145
1	Cluster 1313: 349/720 pixels shown, logFC -1.2 to 4.0, log10(p) 0.0 to 5.5	1313
1	Cluster 1392: 3/318 pixels shown, logFC -3.5 to 4.3, log10(p) 0.0 to 3.7	1392
1	Cluster 1713: 317/4430 pixels shown, logFC -4.0 to 5.1, log10(p) 0.0 to 4.9	1713
1	Cluster 1813: 49/194 pixels shown, logFC -3.3 to 4.1, log10(p) 0.0 to 2.4	1813
1	Cluster 2346: 23/87 pixels shown, logFC -2.0 to 3.4, log10(p) 0.0 to 3.5	2346
