group	x	y	clickSelects
6693	-45.25	47.75	231
6693	-45.25	48.25	231
6693	-44.75	48.75	231
6693	-40.25	48.75	231
6693	-40.25	48.25	231
6693	-40.75	47.75	231
6693	-40.75	47.25	231
6693	-39.75	47.25	231
6693	-39.75	46.25	231
6693	-38.75	46.25	231
6693	-38.75	44.75	231
6693	-39.25	44.25	231
6693	-39.25	43.25	231
6693	-39.75	43.25	231
6693	-40.25	43.75	231
6693	-40.25	44.25	231
6693	-39.75	44.75	231
6693	-39.75	45.25	231
6693	-41.25	45.25	231
6693	-41.25	44.25	231
6693	-42.25	44.25	231
6693	-42.25	43.75	231
6693	-41.75	43.25	231
6693	-41.75	42.75	231
6693	-42.75	42.75	231
6693	-44.25	41.25	231
6693	-44.75	41.25	231
6693	-44.75	42.25	231
6693	-45.25	42.75	231
6693	-45.25	47.75	231
6662	-40.75	47.25	23
6662	-40.75	47.75	23
6662	-39.75	48.75	23
6662	-35.25	48.75	23
6662	-35.25	48.25	23
6662	-36.75	46.75	23
6662	-36.75	46.25	23
6662	-35.75	45.25	23
6662	-34.75	45.25	23
6662	-34.75	44.75	23
6662	-35.25	44.25	23
6662	-35.25	43.75	23
6662	-34.75	43.25	23
6662	-34.75	42.75	23
6662	-35.25	42.75	23
6662	-36.75	44.25	23
6662	-36.75	45.25	23
6662	-37.25	45.75	23
6662	-37.75	45.75	23
6662	-37.75	43.75	23
6662	-38.75	42.75	23
6662	-39.25	42.75	23
6662	-39.25	44.25	23
6662	-38.75	44.75	23
6662	-38.75	46.25	23
6662	-39.75	46.25	23
6662	-39.75	47.25	23
6662	-40.75	47.25	23
6663	-33.75	48.25	23
6663	-33.75	48.75	23
6663	-33.25	48.75	23
6663	-33.25	48.25	23
6663	-33.75	48.25	23
6664	-32.25	47.75	23
6664	-32.25	48.25	23
6664	-31.75	48.75	23
6664	-29.25	48.75	23
6664	-28.75	48.25	23
6664	-28.75	46.75	23
6664	-29.75	46.75	23
6664	-29.75	44.75	23
6664	-30.25	44.25	23
6664	-30.75	44.25	23
6664	-30.75	45.25	23
6664	-31.25	45.75	23
6664	-31.25	46.25	23
6664	-30.25	47.25	23
6664	-30.25	47.75	23
6664	-32.25	47.75	23
6665	-26.75	48.25	23
6665	-26.75	48.75	23
