group	x	y	clickSelects
15398	-44.75	48.25	681
15398	-44.75	48.75	681
15398	-44.25	48.75	681
15398	-43.25	47.75	681
15398	-43.25	47.25	681
15398	-43.75	47.25	681
15398	-44.75	48.25	681
15399	-44.25	45.75	681
15399	-44.25	46.25	681
15399	-42.75	46.25	681
15399	-42.25	45.75	681
15399	-42.25	44.75	681
15399	-40.75	44.75	681
15399	-40.75	45.75	681
15399	-40.25	45.75	681
15399	-39.75	45.25	681
15399	-39.75	44.75	681
15399	-40.25	44.25	681
15399	-40.25	43.75	681
15399	-39.75	43.75	681
15399	-38.75	44.75	681
15399	-38.25	44.75	681
15399	-37.75	44.25	681
15399	-36.75	44.25	681
15399	-35.75	43.25	681
15399	-35.25	43.25	681
15399	-34.25	44.25	681
15399	-33.75	44.25	681
15399	-33.75	42.75	681
15399	-34.75	42.75	681
15399	-35.75	41.75	681
15399	-36.75	41.75	681
15399	-37.25	41.25	681
15399	-37.25	40.75	681
15399	-36.75	40.25	681
15399	-36.25	40.25	681
15399	-35.25	41.25	681
15399	-34.75	41.25	681
15399	-34.75	40.75	681
15399	-35.25	40.25	681
15399	-35.25	39.75	681
15399	-34.75	39.25	681
15399	-34.75	38.75	681
15399	-35.25	38.25	681
15399	-35.25	34.75	681
15399	-34.75	34.25	681
15399	-34.25	34.25	681
15399	-33.25	35.25	681
15399	-33.25	36.75	681
15399	-33.75	37.25	681
15399	-33.75	37.75	681
15399	-33.25	37.75	681
15399	-32.25	36.75	681
15399	-31.25	36.75	681
15399	-31.25	34.75	681
15399	-30.25	33.75	681
15399	-30.25	32.25	681
15399	-30.75	31.75	681
15399	-31.25	31.75	681
15399	-31.25	32.75	681
15399	-31.75	32.75	681
15399	-32.25	32.25	681
15399	-32.25	29.75	681
15399	-31.75	29.25	681
15399	-31.25	29.25	681
15399	-30.75	29.75	681
15399	-30.75	30.75	681
15399	-29.75	31.75	681
15399	-29.25	31.75	681
15399	-29.25	30.75	681
15399	-28.75	30.25	681
15399	-28.75	29.75	681
15399	-29.25	29.25	681
15399	-29.25	28.25	681
15399	-29.75	27.75	681
15399	-29.75	26.75	681
15399	-30.75	26.75	681
15399	-30.75	25.25	681
15399	-30.25	25.25	681
15399	-29.25	26.25	681
15399	-28.25	26.25	681
15399	-26.75	27.75	681
15399	-26.25	27.75	681
15399	-25.25	26.75	681
15399	-25.25	26.25	681
15399	-25.75	25.75	681
15399	-25.75	24.75	681
15399	-26.75	24.75	681
15399	-27.25	24.25	681
15399	-27.25	23.25	681
15399	-27.75	23.25	681
15399	-28.25	23.75	681
15399	-28.75	23.75	681
15399	-29.25	23.25	681
15399	-29.25	22.75	681
15399	-28.75	22.25	681
15399	-25.25	22.25	681
15399	-25.25	24.25	681
15399	-24.25	24.25	681
15399	-24.25	25.25	681
15399	-23.25	25.25	681
15399	-22.75	25.75	681
15399	-22.25	25.75	681
15399	-22.25	24.75	681
15399	-21.25	23.75	681
15399	-20.25	23.75	681
15399	-20.25	22.75	681
15399	-19.75	22.75	681
15399	-19.25	23.25	681
15399	-18.75	23.25	681
15399	-18.75	22.25	681
15399	-18.25	22.25	681
15399	-17.25	23.25	681
15399	-17.25	23.75	681
15399	-18.25	23.75	681
15399	-18.25	24.75	681
15399	-19.25	24.75	681
15399	-19.75	25.25	681
15399	-19.75	25.75	681
15399	-18.25	27.25	681
15399	-18.25	27.75	681
15399	-18.75	28.25	681
15399	-18.75	29.25	681
15399	-20.25	29.25	681
15399	-20.75	28.75	681
15399	-20.75	28.25	681
15399	-19.75	28.25	681
15399	-19.75	27.75	681
15399	-20.25	27.25	681
15399	-21.75	27.25	681
15399	-21.75	29.25	681
15399	-22.75	30.25	681
15399	-23.25	30.25	681
15399	-23.25	29.75	681
15399	-22.75	29.25	681
15399	-22.75	28.75	681
15399	-24.25	28.75	681
15399	-24.75	29.25	681
15399	-24.75	29.75	681
15399	-24.25	30.25	681
15399	-24.25	30.75	681
15399	-25.25	30.75	681
15399	-25.75	31.25	681
15399	-25.75	31.75	681
15399	-24.75	31.75	681
15399	-24.75	32.25	681
15399	-25.75	33.25	681
15399	-26.75	33.25	681
15399	-27.75	34.25	681
15399	-27.75	35.25	681
15399	-28.25	35.75	681
15399	-28.75	35.75	681
15399	-29.25	35.25	681
15399	-29.75	35.25	681
15399	-29.75	36.75	681
15399	-28.75	36.75	681
15399	-28.75	37.25	681
15399	-29.75	38.25	681
15399	-30.75	38.25	681
15399	-30.75	38.75	681
15399	-30.25	39.25	681
15399	-29.75	39.25	681
15399	-28.75	38.25	681
15399	-26.25	38.25	681
15399	-25.75	38.75	681
15399	-25.25	38.75	681
15399	-25.25	38.25	681
15399	-26.25	37.25	681
15399	-26.25	36.75	681
15399	-25.75	36.25	681
15399	-25.75	35.75	681
15399	-26.75	35.75	681
15399	-26.75	35.25	681
15399	-25.25	33.75	681
15399	-24.75	33.75	681
15399	-24.25	34.25	681
15399	-23.25	34.25	681
15399	-23.25	35.25	681
15399	-21.75	36.75	681
15399	-21.25	36.75	681
15399	-21.25	36.25	681
15399	-21.75	35.75	681
15399	-21.75	35.25	681
15399	-20.75	35.25	681
15399	-19.75	34.25	681
15399	-18.75	34.25	681
15399	-17.75	33.25	681
15399	-17.25	33.25	681
15399	-17.25	33.75	681
15399	-18.25	34.75	681
15399	-18.25	35.25	681
15399	-17.25	35.25	681
15399	-17.25	36.25	681
15399	-16.75	36.75	681
15399	-16.75	37.25	681
15399	-17.75	38.25	681
15399	-17.75	38.75	681
15399	-16.75	38.75	681
15399	-16.25	39.25	681
15399	-15.75	39.25	681
15399	-14.75	38.25	681
15399	-14.25	38.25	681
15399	-14.25	39.25	681
15399	-13.75	39.75	681
15399	-13.25	39.75	681
15399	-13.25	38.75	681
15399	-11.75	38.75	681
15399	-11.75	39.25	681
15399	-12.75	40.25	681
15399	-12.75	40.75	681
15399	-12.25	40.75	681
15399	-11.75	40.25	681
15399	-11.25	40.25	681
15399	-10.75	40.75	681
15399	-10.25	40.75	681
15399	-10.25	38.75	681
15399	-9.75	38.75	681
15399	-8.75	39.75	681
15399	-7.75	39.75	681
15399	-7.75	40.25	681
15399	-8.25	40.75	681
15399	-9.25	40.75	681
15399	-10.25	41.75	681
15399	-10.25	42.25	681
15399	-9.75	42.75	681
15399	-7.75	42.75	681
