group	label	showSelected1
1	Cluster 611: 21/1783 pixels shown, logFC -1.3 to 1.8, log10(p) 0.0 to 46.0	611
1	Cluster 787: 1383/7694 pixels shown, logFC -5.7 to 1.8, log10(p) 0.0 to 7.2	787
1	Cluster 985: 183/978 pixels shown, logFC -1.1 to 3.4, log10(p) 0.0 to 6.0	985
1	Cluster 1469: 552/1289 pixels shown, logFC -4.4 to 3.0, log10(p) 0.0 to 4.6	1469
1	Cluster 1483: 1419/2312 pixels shown, logFC -2.2 to 2.8, log10(p) 0.0 to 8.1	1483
1	Cluster 1557: 164/6647 pixels shown, logFC -4.9 to 3.7, log10(p) 0.0 to 4.3	1557
1	Cluster 1600: 20/774 pixels shown, logFC -5.2 to 0.2, log10(p) 0.0 to 10.2	1600
1	Cluster 1782: 269/514 pixels shown, logFC -2.5 to 1.7, log10(p) 0.0 to 4.2	1782
1	Cluster 1865: 29/1000 pixels shown, logFC -2.4 to 0.3, log10(p) 0.0 to 11.8	1865
1	Cluster 2238: 536/548 pixels shown, logFC -1.8 to 0.6, log10(p) 0.0 to 8.1	2238
1	Cluster 2616: 229/236 pixels shown, logFC -1.1 to 2.8, log10(p) 0.0 to 4.7	2616
1	Cluster 2990: 1/131 pixels shown, logFC -2.6 to 2.1, log10(p) 0.0 to 2.7	2990
1	Cluster 3509: 193/293 pixels shown, logFC -3.0 to 0.7, log10(p) 0.0 to 5.1	3509
