group	label	showSelected1
1	Cluster 98: 634/6753 pixels shown, logFC -4.0 to 2.9, log10(p) 0.0 to 7.0	98
1	Cluster 771: 19/2459 pixels shown, logFC -0.7 to 2.3, log10(p) 0.0 to 19.1	771
1	Cluster 900: 1108/1451 pixels shown, logFC -0.0 to 3.8, log10(p) 0.0 to 11.8	900
1	Cluster 1112: 311/989 pixels shown, logFC 0.0 to 3.7, log10(p) 0.0 to 21.3	1112
1	Cluster 1122: 1/1077 pixels shown, logFC -4.5 to 1.7, log10(p) 0.0 to 12.5	1122
1	Cluster 1125: 15/2012 pixels shown, logFC -3.8 to 2.6, log10(p) 0.0 to 4.1	1125
1	Cluster 1166: 185/185 pixels shown, logFC 1.5 to 3.7, log10(p) 6.0 to 20.1	1166
1	Cluster 1289: 765/3246 pixels shown, logFC -2.0 to 3.4, log10(p) 0.0 to 14.6	1289
1	Cluster 1376: 46/1716 pixels shown, logFC -0.8 to 2.9, log10(p) 0.0 to 9.7	1376
1	Cluster 1781: 671/671 pixels shown, logFC -1.3 to 3.5, log10(p) 0.0 to 7.7	1781
1	Cluster 1801: 166/166 pixels shown, logFC -0.0 to 3.5, log10(p) 0.0 to 9.1	1801
1	Cluster 2331: 122/122 pixels shown, logFC 1.9 to 4.3, log10(p) 3.6 to 21.2	2331
1	Cluster 2795: 135/168 pixels shown, logFC -2.0 to 1.0, log10(p) 0.0 to 1.5	2795
1	Cluster 3029: 68/117 pixels shown, logFC -4.1 to 2.0, log10(p) 0.0 to 1.8	3029
1	Cluster 3601: 371/580 pixels shown, logFC -0.4 to 3.6, log10(p) 0.0 to 9.6	3601
