group	label	showSelected1
1	Cluster 76: 3430/9537 pixels shown, logFC -5.6 to 3.7, log10(p) 0.0 to 4.7	76
1	Cluster 139: 91/6244 pixels shown, logFC -5.4 to 4.3, log10(p) 0.0 to 3.9	139
1	Cluster 345: 3/1906 pixels shown, logFC -5.0 to 3.1, log10(p) 0.0 to 3.8	345
1	Cluster 381: 119/3626 pixels shown, logFC -5.2 to 3.3, log10(p) 0.0 to 3.5	381
1	Cluster 556: 49/14123 pixels shown, logFC -5.3 to 3.1, log10(p) 0.0 to 3.6	556
1	Cluster 579: 425/425 pixels shown, logFC -4.8 to 3.3, log10(p) 0.0 to 2.7	579
1	Cluster 677: 10/1183 pixels shown, logFC -5.6 to 2.0, log10(p) 0.0 to 4.4	677
1	Cluster 828: 182/1362 pixels shown, logFC -5.1 to 2.4, log10(p) 0.0 to 3.2	828
1	Cluster 1588: 201/201 pixels shown, logFC -5.3 to 1.4, log10(p) 0.0 to 3.8	1588
1	Cluster 1732: 268/294 pixels shown, logFC -5.1 to 2.8, log10(p) 0.0 to 3.1	1732
1	Cluster 2543: 54/230 pixels shown, logFC -4.8 to 0.9, log10(p) 0.0 to 8.5	2543
1	Cluster 2913: 106/106 pixels shown, logFC -4.2 to 2.1, log10(p) 0.0 to 1.9	2913
1	Cluster 3497: 48/48 pixels shown, logFC -4.8 to -0.9, log10(p) 0.3 to 2.6	3497
1	Cluster 3622: 6/6 pixels shown, logFC -4.3 to -2.1, log10(p) 1.1 to 2.0	3622
1	Cluster 3632: 6/141 pixels shown, logFC -2.3 to 2.0, log10(p) 0.0 to 2.8	3632
1	Cluster 3740: 1/313 pixels shown, logFC -5.2 to 1.3, log10(p) 0.0 to 3.5	3740
