group	label	showSelected1
1	Cluster 8: 3/1430 pixels shown, logFC -4.2 to 4.6, log10(p) 0.0 to 3.6	8
1	Cluster 15: 244/11721 pixels shown, logFC -4.7 to 4.8, log10(p) 0.0 to 11.0	15
1	Cluster 26: 445/2671 pixels shown, logFC -4.8 to 4.8, log10(p) 0.0 to 3.7	26
1	Cluster 51: 409/1095 pixels shown, logFC -4.7 to 3.4, log10(p) 0.0 to 2.5	51
1	Cluster 158: 996/4192 pixels shown, logFC -4.2 to 5.0, log10(p) 0.0 to 4.4	158
1	Cluster 328: 25/1303 pixels shown, logFC -3.9 to 4.6, log10(p) 0.0 to 3.3	328
1	Cluster 344: 996/4187 pixels shown, logFC -4.1 to 4.8, log10(p) 0.0 to 5.7	344
1	Cluster 697: 653/667 pixels shown, logFC -3.9 to 3.8, log10(p) 0.0 to 2.0	697
1	Cluster 724: 40/123 pixels shown, logFC -3.3 to 3.7, log10(p) 0.0 to 2.0	724
1	Cluster 1223: 170/170 pixels shown, logFC -3.8 to 4.1, log10(p) 0.0 to 2.4	1223
1	Cluster 1332: 573/690 pixels shown, logFC -3.8 to 4.1, log10(p) 0.0 to 2.8	1332
1	Cluster 1396: 263/263 pixels shown, logFC -3.9 to 2.0, log10(p) 0.0 to 1.7	1396
1	Cluster 2312: 1/54 pixels shown, logFC -3.3 to 0.9, log10(p) 0.0 to 1.2	2312
1	Cluster 2457: 35/35 pixels shown, logFC -1.3 to 3.3, log10(p) 0.0 to 2.4	2457
1	Cluster 3053: 87/202 pixels shown, logFC -3.6 to 4.8, log10(p) 0.0 to 3.7	3053
1	Cluster 4080: 3/34 pixels shown, logFC -2.0 to 3.4, log10(p) 0.0 to 1.5	4080
