group	label	showSelected1
1	Cluster 47: 219/1007 pixels shown, logFC -2.0 to 6.6, log10(p) 0.0 to 12.2	47
1	Cluster 293: 165/2784 pixels shown, logFC -4.0 to 3.7, log10(p) 0.0 to 1.9	293
1	Cluster 296: 219/3036 pixels shown, logFC -4.1 to 4.3, log10(p) 0.0 to 3.2	296
1	Cluster 329: 355/1361 pixels shown, logFC -3.3 to 5.0, log10(p) 0.0 to 4.2	329
1	Cluster 418: 563/1021 pixels shown, logFC -4.0 to 3.8, log10(p) 0.0 to 2.4	418
1	Cluster 465: 456/475 pixels shown, logFC -2.8 to 4.8, log10(p) 0.0 to 3.7	465
1	Cluster 565: 405/2137 pixels shown, logFC -2.4 to 5.7, log10(p) 0.0 to 11.6	565
1	Cluster 1040: 81/81 pixels shown, logFC -2.8 to 3.3, log10(p) 0.0 to 1.5	1040
1	Cluster 1077: 60/509 pixels shown, logFC 0.7 to 6.4, log10(p) 0.4 to 10.5	1077
1	Cluster 1130: 16/327 pixels shown, logFC -2.8 to 5.4, log10(p) 0.0 to 7.2	1130
1	Cluster 1211: 730/1140 pixels shown, logFC -3.1 to 5.7, log10(p) 0.0 to 7.4	1211
1	Cluster 1496: 368/368 pixels shown, logFC -3.3 to 4.3, log10(p) 0.0 to 2.8	1496
1	Cluster 1608: 50/50 pixels shown, logFC -2.8 to 3.7, log10(p) 0.0 to 1.9	1608
1	Cluster 1626: 191/1281 pixels shown, logFC -0.7 to 6.3, log10(p) 0.0 to 9.8	1626
1	Cluster 2125: 734/1048 pixels shown, logFC -1.3 to 6.2, log10(p) 0.0 to 8.8	2125
1	Cluster 2287: 6/18 pixels shown, logFC -0.4 to 2.8, log10(p) 0.0 to 1.1	2287
1	Cluster 3568: 41/41 pixels shown, logFC -2.8 to 2.8, log10(p) 0.0 to 1.1	3568
1	Cluster 3723: 97/260 pixels shown, logFC -2.1 to 5.1, log10(p) 0.0 to 8.6	3723
1	Cluster 3910: 16/16 pixels shown, logFC 0.0 to 3.8, log10(p) 0.0 to 1.9	3910
