group	label	showSelected1
1	Cluster 75: 154/2516 pixels shown, logFC -3.7 to 4.9, log10(p) 0.0 to 8.1	75
1	Cluster 510: 884/13602 pixels shown, logFC -4.5 to 5.4, log10(p) 0.0 to 6.7	510
1	Cluster 587: 1370/2588 pixels shown, logFC -4.8 to 3.4, log10(p) 0.0 to 4.3	587
1	Cluster 678: 370/370 pixels shown, logFC -1.6 to 3.3, log10(p) 0.0 to 4.8	678
1	Cluster 1028: 72/1161 pixels shown, logFC -4.1 to 4.5, log10(p) 0.0 to 7.4	1028
1	Cluster 1715: 66/91 pixels shown, logFC -4.3 to 2.0, log10(p) 0.0 to 2.0	1715
1	Cluster 1719: 98/98 pixels shown, logFC -4.1 to 1.4, log10(p) 0.0 to 2.3	1719
1	Cluster 1739: 456/456 pixels shown, logFC -0.9 to 3.5, log10(p) 0.0 to 8.9	1739
1	Cluster 1963: 213/636 pixels shown, logFC -1.7 to 5.0, log10(p) 0.0 to 6.4	1963
1	Cluster 1987: 521/599 pixels shown, logFC -4.9 to 3.7, log10(p) 0.0 to 3.2	1987
1	Cluster 2369: 99/835 pixels shown, logFC -4.5 to 3.3, log10(p) 0.0 to 2.4	2369
1	Cluster 2494: 52/121 pixels shown, logFC -0.5 to 4.7, log10(p) 0.1 to 6.3	2494
1	Cluster 2805: 6/33 pixels shown, logFC -3.5 to 2.0, log10(p) 0.0 to 1.3	2805
1	Cluster 3068: 84/84 pixels shown, logFC -4.8 to 2.0, log10(p) 0.0 to 2.7	3068
1	Cluster 3330: 32/32 pixels shown, logFC -4.0 to 0.7, log10(p) 0.1 to 1.8	3330
1	Cluster 3431: 33/292 pixels shown, logFC -4.9 to 2.0, log10(p) 0.0 to 2.8	3431
1	Cluster 3439: 22/22 pixels shown, logFC -4.3 to 0.8, log10(p) 0.4 to 2.0	3439
1	Cluster 3440: 157/161 pixels shown, logFC -4.6 to 1.4, log10(p) 0.0 to 2.4	3440
1	Cluster 3441: 79/79 pixels shown, logFC -4.2 to 0.7, log10(p) 0.0 to 1.9	3441
1	Cluster 3643: 29/72 pixels shown, logFC -1.2 to 2.4, log10(p) 0.0 to 3.0	3643
1	Cluster 3760: 53/53 pixels shown, logFC -4.5 to 1.5, log10(p) 0.0 to 2.3	3760
