group	label	showSelected1
1	Cluster 28: 1/19433 pixels shown, logFC -5.7 to 4.0, log10(p) 0.0 to 6.8	28
1	Cluster 35: 138/4658 pixels shown, logFC -4.6 to 4.3, log10(p) 0.0 to 4.9	35
1	Cluster 79: 647/3129 pixels shown, logFC -4.4 to 5.0, log10(p) 0.0 to 4.1	79
1	Cluster 263: 118/8739 pixels shown, logFC -4.9 to 4.4, log10(p) 0.0 to 2.8	263
1	Cluster 271: 1092/4281 pixels shown, logFC -3.8 to 5.8, log10(p) 0.0 to 7.6	271
1	Cluster 299: 281/9278 pixels shown, logFC -4.5 to 5.4, log10(p) 0.0 to 6.7	299
1	Cluster 536: 335/3301 pixels shown, logFC -3.1 to 5.0, log10(p) 0.0 to 7.8	536
1	Cluster 1171: 761/850 pixels shown, logFC -3.6 to 5.0, log10(p) 0.0 to 5.3	1171
1	Cluster 2052: 58/71 pixels shown, logFC -3.3 to 4.1, log10(p) 0.0 to 2.4	2052
1	Cluster 2397: 16/46 pixels shown, logFC -2.8 to 2.0, log10(p) 0.0 to 0.9	2397
1	Cluster 3028: 16/16 pixels shown, logFC -2.0 to -0.7, log10(p) 0.2 to 0.5	3028
1	Cluster 3832: 7/215 pixels shown, logFC -0.9 to 5.7, log10(p) 0.0 to 6.4	3832
1	Cluster 4067: 8/8 pixels shown, logFC -2.0 to 0.0, log10(p) 0.0 to 0.5	4067
