group	label	showSelected1
1	Cluster 55: 41/2996 pixels shown, logFC -5.9 to 2.8, log10(p) 0.0 to 5.3	55
1	Cluster 130: 1051/2984 pixels shown, logFC -5.4 to 2.0, log10(p) 0.0 to 4.0	130
1	Cluster 482: 913/2141 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 3.6	482
1	Cluster 567: 386/394 pixels shown, logFC -4.7 to 2.8, log10(p) 0.0 to 2.5	567
1	Cluster 983: 65/65 pixels shown, logFC -5.0 to 0.9, log10(p) 0.1 to 3.0	983
1	Cluster 1229: 27/1466 pixels shown, logFC -4.9 to 2.9, log10(p) 0.0 to 2.9	1229
1	Cluster 1244: 5/1855 pixels shown, logFC -5.5 to 2.7, log10(p) 0.0 to 4.2	1244
1	Cluster 1305: 208/233 pixels shown, logFC -4.7 to 3.3, log10(p) 0.0 to 2.4	1305
1	Cluster 1341: 1665/3800 pixels shown, logFC -5.0 to 3.3, log10(p) 0.0 to 3.0	1341
1	Cluster 1640: 605/3928 pixels shown, logFC -5.8 to 2.1, log10(p) 0.0 to 5.1	1640
1	Cluster 2832: 6/116 pixels shown, logFC -2.1 to 1.1, log10(p) 0.0 to 1.7	2832
1	Cluster 3436: 14/14 pixels shown, logFC -4.4 to -0.9, log10(p) 0.4 to 2.2	3436
1	Cluster 3590: 8/37 pixels shown, logFC -4.9 to 0.1, log10(p) 0.1 to 2.8	3590
1	Cluster 3933: 3/41 pixels shown, logFC -1.9 to 2.9, log10(p) 0.0 to 2.3	3933
