group	label	showSelected1
1	Cluster 20: 1017/3474 pixels shown, logFC -4.1 to 4.8, log10(p) 0.0 to 3.7	20
1	Cluster 109: 1998/20473 pixels shown, logFC -5.0 to 4.8, log10(p) 0.0 to 5.6	109
1	Cluster 250: 391/999 pixels shown, logFC -4.3 to 3.7, log10(p) 0.0 to 3.2	250
1	Cluster 497: 1055/7619 pixels shown, logFC -5.4 to 5.3, log10(p) 0.0 to 5.0	497
1	Cluster 896: 11/522 pixels shown, logFC -4.2 to 4.3, log10(p) 0.0 to 2.8	896
1	Cluster 1772: 61/61 pixels shown, logFC -4.2 to 1.2, log10(p) 0.1 to 1.9	1772
1	Cluster 2165: 15/51 pixels shown, logFC -2.0 to 3.8, log10(p) 0.0 to 1.9	2165
1	Cluster 2209: 7/190 pixels shown, logFC -2.3 to 3.1, log10(p) 0.0 to 3.5	2209
1	Cluster 2244: 18/405 pixels shown, logFC -4.6 to 2.0, log10(p) 0.0 to 2.4	2244
1	Cluster 2707: 268/268 pixels shown, logFC -4.2 to 2.2, log10(p) 0.0 to 1.9	2707
1	Cluster 2925: 249/333 pixels shown, logFC -5.2 to 1.3, log10(p) 0.0 to 3.9	2925
