group	label	showSelected1
1	Cluster 128: 4/5813 pixels shown, logFC -5.6 to 3.4, log10(p) 0.0 to 4.6	128
1	Cluster 139: 188/6244 pixels shown, logFC -5.4 to 4.3, log10(p) 0.0 to 3.9	139
1	Cluster 251: 2467/6429 pixels shown, logFC -5.2 to 3.7, log10(p) 0.0 to 3.5	251
1	Cluster 457: 1/1229 pixels shown, logFC -4.7 to 4.0, log10(p) 0.0 to 4.1	457
1	Cluster 598: 282/8431 pixels shown, logFC -5.2 to 3.7, log10(p) 0.0 to 3.4	598
1	Cluster 726: 346/1108 pixels shown, logFC -5.1 to 2.8, log10(p) 0.0 to 3.2	726
1	Cluster 884: 364/440 pixels shown, logFC -4.1 to 3.7, log10(p) 0.0 to 1.9	884
1	Cluster 1362: 140/140 pixels shown, logFC -4.2 to 2.0, log10(p) 0.0 to 1.9	1362
1	Cluster 1386: 98/600 pixels shown, logFC -4.4 to 2.4, log10(p) 0.0 to 2.1	1386
1	Cluster 1983: 205/205 pixels shown, logFC -4.1 to 4.1, log10(p) 0.0 to 2.4	1983
1	Cluster 1993: 611/759 pixels shown, logFC -5.2 to 3.7, log10(p) 0.0 to 3.4	1993
1	Cluster 2108: 53/82 pixels shown, logFC -4.6 to 0.4, log10(p) 0.0 to 2.4	2108
1	Cluster 2326: 16/501 pixels shown, logFC -4.3 to 3.4, log10(p) 0.0 to 2.7	2326
1	Cluster 2514: 23/23 pixels shown, logFC -1.5 to 3.3, log10(p) 0.0 to 1.5	2514
1	Cluster 2722: 10/74 pixels shown, logFC -4.5 to 2.0, log10(p) 0.0 to 2.2	2722
1	Cluster 3199: 10/33 pixels shown, logFC -4.7 to 1.0, log10(p) 0.0 to 2.5	3199
1	Cluster 3646: 71/71 pixels shown, logFC -4.2 to 3.4, log10(p) 0.0 to 1.9	3646
