group	label	showSelected1
1	Cluster 90: 29/1743 pixels shown, logFC -3.3 to 4.7, log10(p) 0.0 to 3.6	90
1	Cluster 549: 444/1286 pixels shown, logFC -3.3 to 5.6, log10(p) 0.0 to 8.2	549
1	Cluster 595: 33/1316 pixels shown, logFC -4.2 to 3.4, log10(p) 0.0 to 1.9	595
1	Cluster 818: 503/665 pixels shown, logFC -3.7 to 4.8, log10(p) 0.0 to 6.6	818
1	Cluster 949: 203/310 pixels shown, logFC -3.9 to 3.7, log10(p) 0.0 to 3.8	949
1	Cluster 1025: 115/676 pixels shown, logFC -4.2 to 3.3, log10(p) 0.0 to 2.0	1025
1	Cluster 1610: 132/145 pixels shown, logFC -3.1 to 4.5, log10(p) 0.0 to 5.6	1610
1	Cluster 2389: 18/18 pixels shown, logFC -3.1 to -0.4, log10(p) 0.1 to 1.0	2389
1	Cluster 2675: 53/53 pixels shown, logFC 0.4 to 4.5, log10(p) 0.1 to 6.0	2675
1	Cluster 2965: 153/153 pixels shown, logFC 0.1 to 6.1, log10(p) 0.0 to 8.2	2965
1	Cluster 3203: 18/77 pixels shown, logFC -3.1 to 2.4, log10(p) 0.0 to 2.5	3203
1	Cluster 3818: 2/77 pixels shown, logFC -1.3 to 4.5, log10(p) 0.0 to 3.2	3818
