group	label	showSelected1
1	Cluster 18: 418/3996 pixels shown, logFC -4.5 to 4.1, log10(p) 0.0 to 3.5	18
1	Cluster 19: 57/2238 pixels shown, logFC -5.8 to 3.7, log10(p) 0.0 to 5.1	19
1	Cluster 32: 150/877 pixels shown, logFC -5.3 to 4.1, log10(p) 0.0 to 3.8	32
1	Cluster 34: 33/2744 pixels shown, logFC -6.1 to 3.8, log10(p) 0.0 to 6.4	34
1	Cluster 49: 624/5113 pixels shown, logFC -5.9 to 2.5, log10(p) 0.0 to 6.7	49
1	Cluster 119: 23/3352 pixels shown, logFC -5.1 to 4.1, log10(p) 0.0 to 4.2	119
1	Cluster 314: 94/94 pixels shown, logFC -4.2 to 3.3, log10(p) 0.0 to 1.9	314
1	Cluster 384: 2439/7868 pixels shown, logFC -5.6 to 3.7, log10(p) 0.0 to 7.9	384
1	Cluster 1540: 431/431 pixels shown, logFC -4.9 to 2.0, log10(p) 0.0 to 2.9	1540
1	Cluster 1696: 103/476 pixels shown, logFC -5.1 to 3.3, log10(p) 0.0 to 3.1	1696
1	Cluster 2173: 208/527 pixels shown, logFC -5.0 to 1.9, log10(p) 0.0 to 3.0	2173
1	Cluster 2262: 58/102 pixels shown, logFC -5.4 to 0.2, log10(p) 0.0 to 3.9	2262
1	Cluster 2351: 46/46 pixels shown, logFC -5.2 to -0.1, log10(p) 0.0 to 3.4	2351
1	Cluster 2531: 22/711 pixels shown, logFC -4.5 to 2.8, log10(p) 0.0 to 2.7	2531
1	Cluster 2960: 69/91 pixels shown, logFC -4.3 to 0.9, log10(p) 0.0 to 2.0	2960
1	Cluster 3463: 7/7 pixels shown, logFC 0.0 to 2.8, log10(p) 0.0 to 1.2	3463
1	Cluster 3861: 23/23 pixels shown, logFC -3.3 to 2.0, log10(p) 0.0 to 1.2	3861
1	Cluster 4118: 20/20 pixels shown, logFC -4.1 to -1.2, log10(p) 0.4 to 1.8	4118
