group	label	showSelected1
1	Cluster 22: 1873/3814 pixels shown, logFC -5.1 to 4.1, log10(p) 0.0 to 3.5	22
1	Cluster 113: 417/6784 pixels shown, logFC -5.3 to 4.6, log10(p) 0.0 to 3.7	113
1	Cluster 356: 49/1373 pixels shown, logFC -4.5 to 3.3, log10(p) 0.0 to 2.3	356
1	Cluster 542: 533/1874 pixels shown, logFC -4.9 to 3.7, log10(p) 0.0 to 3.4	542
1	Cluster 1179: 730/1343 pixels shown, logFC -5.2 to 2.4, log10(p) 0.0 to 3.5	1179
1	Cluster 1370: 422/832 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 4.7	1370
1	Cluster 1381: 12/166 pixels shown, logFC -4.9 to 1.4, log10(p) 0.0 to 3.3	1381
1	Cluster 1459: 96/652 pixels shown, logFC -5.8 to 1.8, log10(p) 0.0 to 5.9	1459
1	Cluster 1470: 91/129 pixels shown, logFC -4.6 to 1.4, log10(p) 0.0 to 2.4	1470
1	Cluster 1842: 22/230 pixels shown, logFC -5.2 to 1.1, log10(p) 0.0 to 3.4	1842
1	Cluster 1843: 586/653 pixels shown, logFC -5.8 to 1.5, log10(p) 0.0 to 5.2	1843
1	Cluster 2068: 55/268 pixels shown, logFC -2.4 to 2.7, log10(p) 0.0 to 2.5	2068
1	Cluster 2569: 49/49 pixels shown, logFC -4.4 to 0.6, log10(p) 0.1 to 2.2	2569
1	Cluster 2917: 31/257 pixels shown, logFC -4.7 to 3.3, log10(p) 0.0 to 2.6	2917
1	Cluster 3270: 5/227 pixels shown, logFC -3.9 to 1.5, log10(p) 0.0 to 1.9	3270
1	Cluster 3639: 28/51 pixels shown, logFC -5.7 to -0.4, log10(p) 0.2 to 4.7	3639
