group	x	y	clickSelects
6331	-44.75	48.25	2229
6331	-44.75	48.75	2229
6331	-44.25	49.25	2229
6331	-43.75	49.25	2229
6331	-43.25	48.75	2229
6331	-43.25	48.25	2229
6331	-43.75	47.75	2229
6331	-43.75	47.25	2229
6331	-42.75	47.25	2229
6331	-42.75	45.75	2229
6331	-43.25	45.75	2229
6331	-43.75	46.25	2229
6331	-44.75	46.25	2229
6331	-44.75	48.25	2229
6332	-41.75	48.25	2229
6332	-41.75	48.75	2229
6332	-41.25	49.25	2229
6332	-39.75	49.25	2229
6332	-39.75	48.75	2229
6332	-41.25	47.25	2229
6332	-41.75	47.25	2229
6332	-41.75	48.25	2229
6333	-38.25	48.75	2229
6333	-38.25	49.25	2229
6333	-37.75	49.25	2229
6333	-37.75	48.75	2229
6333	-38.25	48.75	2229
6334	-36.25	48.75	2229
6334	-36.25	49.25	2229
6334	-35.75	49.25	2229
6334	-35.75	48.75	2229
6334	-36.25	48.75	2229
6335	-35.25	49.25	2229
6335	-35.25	48.75	2229
6335	-34.75	48.75	2229
6335	-34.75	49.25	2229
6335	-35.25	49.25	2229
1119	-43.25	48.75	1172
1119	-43.25	49.25	1172
1119	-41.75	49.25	1172
1119	-41.75	47.25	1172
1119	-41.25	47.25	1172
1119	-39.25	49.25	1172
1119	-38.75	49.25	1172
1119	-38.25	48.75	1172
1119	-37.75	48.75	1172
1119	-37.25	49.25	1172
1119	-36.75	49.25	1172
1119	-36.25	48.75	1172
1119	-34.75	48.75	1172
1119	-34.25	49.25	1172
1119	-9.75	49.25	1172
1119	-8.75	48.25	1172
1119	-8.75	47.25	1172
1119	-8.25	47.25	1172
1119	-7.75	47.75	1172
1119	-7.25	47.75	1172
1119	-6.75	47.25	1172
1119	-6.75	46.75	1172
1119	-7.75	45.75	1172
1119	-7.75	44.25	1172
1119	-6.75	43.25	1172
1119	-6.75	42.25	1172
1119	-6.25	42.25	1172
1119	-5.75	42.75	1172
1119	-5.75	43.25	1172
1119	-6.75	44.25	1172
1119	-6.75	44.75	1172
1119	-5.75	44.75	1172
1119	-5.25	45.25	1172
1119	-4.75	45.25	1172
1119	-4.75	44.25	1172
1119	-4.25	43.75	1172
1119	-4.25	43.25	1172
1119	-4.75	42.75	1172
1119	-4.75	41.25	1172
1119	-4.25	40.75	1172
1119	-4.25	40.25	1172
1119	-5.25	39.25	1172
1119	-5.25	38.25	1172
1119	-7.25	36.25	1172
1119	-8.25	36.25	1172
1119	-8.75	35.75	1172
1119	-8.75	34.75	1172
1119	-9.25	34.25	1172
1119	-11.25	34.25	1172
1119	-11.25	32.25	1172
1119	-12.75	32.25	1172
1119	-13.25	32.75	1172
1119	-13.25	33.75	1172
1119	-14.25	33.75	1172
1119	-14.25	34.25	1172
1119	-12.75	35.75	1172
1119	-12.75	37.25	1172
1119	-13.25	37.75	1172
1119	-13.75	37.75	1172
1119	-14.75	36.75	1172
1119	-14.75	35.75	1172
1119	-15.25	35.25	1172
