group	label	showSelected1
1	Cluster 76: 289/9537 pixels shown, logFC -5.6 to 3.7, log10(p) 0.0 to 4.7	76
1	Cluster 139: 1669/6244 pixels shown, logFC -5.4 to 4.3, log10(p) 0.0 to 3.9	139
1	Cluster 239: 52/1097 pixels shown, logFC -5.2 to 2.8, log10(p) 0.0 to 3.3	239
1	Cluster 251: 606/6429 pixels shown, logFC -5.2 to 3.7, log10(p) 0.0 to 3.5	251
1	Cluster 345: 555/1906 pixels shown, logFC -5.0 to 3.1, log10(p) 0.0 to 3.8	345
1	Cluster 537: 34/6176 pixels shown, logFC -4.9 to 3.7, log10(p) 0.0 to 4.0	537
1	Cluster 556: 38/14123 pixels shown, logFC -5.3 to 3.1, log10(p) 0.0 to 3.6	556
1	Cluster 1165: 543/543 pixels shown, logFC -5.4 to 1.4, log10(p) 0.0 to 5.6	1165
1	Cluster 1916: 809/843 pixels shown, logFC -5.1 to 1.8, log10(p) 0.0 to 3.2	1916
1	Cluster 2543: 121/230 pixels shown, logFC -4.8 to 0.9, log10(p) 0.0 to 8.5	2543
1	Cluster 2589: 16/16 pixels shown, logFC -4.4 to -2.0, log10(p) 0.5 to 2.2	2589
1	Cluster 2844: 7/33 pixels shown, logFC -4.2 to 1.9, log10(p) 0.0 to 1.9	2844
1	Cluster 2919: 72/72 pixels shown, logFC -5.5 to 0.4, log10(p) 0.0 to 4.2	2919
1	Cluster 3186: 18/28 pixels shown, logFC -3.9 to -0.1, log10(p) 0.1 to 1.7	3186
