group	label	showSelected1
1	Cluster 68: 461/24565 pixels shown, logFC -6.0 to 4.1, log10(p) 0.0 to 5.6	68
1	Cluster 133: 625/2028 pixels shown, logFC -5.1 to 3.3, log10(p) 0.0 to 3.1	133
1	Cluster 134: 644/6504 pixels shown, logFC -4.8 to 3.3, log10(p) 0.0 to 3.6	134
1	Cluster 354: 84/2913 pixels shown, logFC -4.9 to 3.3, log10(p) 0.0 to 2.8	354
1	Cluster 399: 719/3082 pixels shown, logFC -5.9 to 2.8, log10(p) 0.0 to 5.2	399
1	Cluster 655: 51/8704 pixels shown, logFC -5.7 to 2.8, log10(p) 0.0 to 5.8	655
1	Cluster 752: 948/2385 pixels shown, logFC -5.5 to 3.4, log10(p) 0.0 to 5.2	752
1	Cluster 755: 779/779 pixels shown, logFC -4.1 to 3.7, log10(p) 0.0 to 2.0	755
1	Cluster 1097: 379/399 pixels shown, logFC -6.0 to 1.9, log10(p) 0.0 to 5.7	1097
1	Cluster 1677: 57/57 pixels shown, logFC -3.7 to 3.3, log10(p) 0.0 to 1.5	1677
1	Cluster 2787: 47/60 pixels shown, logFC -5.7 to -0.4, log10(p) 0.2 to 4.6	2787
1	Cluster 3356: 3/47 pixels shown, logFC -1.2 to 4.1, log10(p) 0.0 to 2.4	3356
1	Cluster 3925: 39/39 pixels shown, logFC -4.5 to 0.0, log10(p) 0.0 to 2.3	3925
