group	label	showSelected1
1	Cluster 112: 1454/5013 pixels shown, logFC -4.8 to 3.7, log10(p) 0.0 to 4.9	112
1	Cluster 288: 68/9577 pixels shown, logFC -5.4 to 2.0, log10(p) 0.0 to 6.7	288
1	Cluster 691: 53/2673 pixels shown, logFC -5.1 to 2.4, log10(p) 0.0 to 3.1	691
1	Cluster 1207: 17/1078 pixels shown, logFC -2.2 to 4.2, log10(p) 0.0 to 6.6	1207
1	Cluster 1702: 362/5068 pixels shown, logFC -4.1 to 2.8, log10(p) 0.0 to 7.6	1702
1	Cluster 1780: 100/727 pixels shown, logFC -0.8 to 2.9, log10(p) 0.0 to 8.2	1780
1	Cluster 1918: 905/3230 pixels shown, logFC -4.6 to 2.8, log10(p) 0.0 to 7.0	1918
1	Cluster 1949: 154/164 pixels shown, logFC -5.8 to 0.4, log10(p) 0.0 to 8.9	1949
1	Cluster 1964: 1042/1186 pixels shown, logFC -5.6 to 2.0, log10(p) 0.0 to 4.5	1964
1	Cluster 2074: 906/1095 pixels shown, logFC -5.2 to 1.9, log10(p) 0.0 to 4.6	2074
1	Cluster 2285: 11/356 pixels shown, logFC -4.5 to 2.0, log10(p) 0.0 to 3.4	2285
1	Cluster 4116: 29/119 pixels shown, logFC -1.7 to 0.3, log10(p) 0.0 to 4.1	4116
