group	label	showSelected1
1	Cluster 10: 2089/6871 pixels shown, logFC -4.5 to 5.0, log10(p) 0.0 to 4.7	10
1	Cluster 30: 24/523 pixels shown, logFC -4.5 to 4.8, log10(p) 0.0 to 3.7	30
1	Cluster 71: 3/1154 pixels shown, logFC -4.1 to 4.8, log10(p) 0.0 to 3.7	71
1	Cluster 214: 1461/6372 pixels shown, logFC -4.8 to 3.8, log10(p) 0.0 to 3.1	214
1	Cluster 827: 94/1063 pixels shown, logFC -2.5 to 5.4, log10(p) 0.0 to 6.1	827
1	Cluster 1219: 33/1103 pixels shown, logFC -2.0 to 5.1, log10(p) 0.0 to 9.4	1219
1	Cluster 1236: 169/258 pixels shown, logFC -5.1 to 2.0, log10(p) 0.0 to 3.1	1236
1	Cluster 1720: 34/165 pixels shown, logFC -3.1 to 5.3, log10(p) 0.0 to 5.0	1720
1	Cluster 2172: 691/2608 pixels shown, logFC -3.9 to 5.0, log10(p) 0.0 to 7.1	2172
1	Cluster 2573: 51/245 pixels shown, logFC -1.7 to 2.5, log10(p) 0.0 to 3.0	2573
1	Cluster 2851: 180/180 pixels shown, logFC -4.2 to 2.4, log10(p) 0.0 to 2.3	2851
1	Cluster 3722: 6/38 pixels shown, logFC -4.6 to -0.5, log10(p) 0.2 to 2.4	3722
