group	label	showSelected1
1	Cluster 5: 2653/8695 pixels shown, logFC -3.5 to 5.9, log10(p) 0.0 to 9.9	5
1	Cluster 118: 259/898 pixels shown, logFC -3.3 to 4.8, log10(p) 0.0 to 3.7	118
1	Cluster 292: 385/883 pixels shown, logFC -3.3 to 5.0, log10(p) 0.0 to 4.4	292
1	Cluster 387: 2/2602 pixels shown, logFC -3.3 to 5.5, log10(p) 0.0 to 5.9	387
1	Cluster 703: 85/91 pixels shown, logFC -2.5 to 4.1, log10(p) 0.1 to 3.2	703
1	Cluster 836: 412/1169 pixels shown, logFC -4.0 to 4.1, log10(p) 0.0 to 2.4	836
1	Cluster 1232: 201/208 pixels shown, logFC -3.3 to 3.4, log10(p) 0.0 to 1.5	1232
1	Cluster 1262: 15/106 pixels shown, logFC -3.6 to 3.7, log10(p) 0.0 to 2.0	1262
1	Cluster 1652: 31/129 pixels shown, logFC -3.1 to 3.7, log10(p) 0.0 to 2.0	1652
1	Cluster 1856: 120/198 pixels shown, logFC -2.0 to 6.2, log10(p) 0.0 to 8.8	1856
1	Cluster 2325: 22/22 pixels shown, logFC -2.0 to 1.0, log10(p) 0.0 to 0.5	2325
1	Cluster 2488: 266/507 pixels shown, logFC -2.5 to 6.1, log10(p) 0.1 to 10.6	2488
1	Cluster 2815: 108/109 pixels shown, logFC -2.0 to 4.3, log10(p) 0.1 to 2.9	2815
1	Cluster 2828: 1/65 pixels shown, logFC -3.5 to 2.0, log10(p) 0.0 to 1.3	2828
1	Cluster 3377: 57/57 pixels shown, logFC -2.5 to 2.0, log10(p) 0.0 to 0.7	3377
