group	label	showSelected1
1	Cluster 61: 58/3769 pixels shown, logFC -4.7 to 4.6, log10(p) 0.0 to 3.3	61
1	Cluster 121: 1179/6326 pixels shown, logFC -5.1 to 4.1, log10(p) 0.0 to 3.2	121
1	Cluster 400: 2378/14421 pixels shown, logFC -4.9 to 4.9, log10(p) 0.0 to 5.9	400
1	Cluster 445: 128/1132 pixels shown, logFC -5.1 to 3.7, log10(p) 0.0 to 11.4	445
1	Cluster 1113: 20/1144 pixels shown, logFC -4.2 to 4.8, log10(p) 0.0 to 5.3	1113
1	Cluster 1255: 47/1119 pixels shown, logFC -4.4 to 3.7, log10(p) 0.0 to 3.5	1255
1	Cluster 1357: 76/471 pixels shown, logFC -4.5 to 3.7, log10(p) 0.0 to 2.2	1357
1	Cluster 1421: 153/153 pixels shown, logFC -2.8 to 4.1, log10(p) 0.0 to 2.4	1421
1	Cluster 1435: 53/53 pixels shown, logFC -2.8 to 3.3, log10(p) 0.0 to 1.6	1435
1	Cluster 1662: 117/118 pixels shown, logFC -3.5 to 3.8, log10(p) 0.0 to 1.9	1662
1	Cluster 1815: 403/536 pixels shown, logFC -4.5 to 2.8, log10(p) 0.0 to 2.2	1815
1	Cluster 2079: 81/81 pixels shown, logFC -3.5 to 3.3, log10(p) 0.0 to 1.5	2079
1	Cluster 2619: 49/49 pixels shown, logFC -4.1 to -0.9, log10(p) 0.3 to 1.8	2619
1	Cluster 2716: 13/13 pixels shown, logFC -3.1 to -0.7, log10(p) 0.2 to 1.0	2716
1	Cluster 3026: 45/72 pixels shown, logFC -4.1 to 2.4, log10(p) 0.0 to 1.8	3026
1	Cluster 3228: 29/29 pixels shown, logFC -3.3 to 0.0, log10(p) 0.0 to 1.2	3228
1	Cluster 3556: 1/110 pixels shown, logFC -4.9 to 0.8, log10(p) 0.0 to 2.8	3556
1	Cluster 3885: 28/28 pixels shown, logFC -3.3 to 0.3, log10(p) 0.0 to 1.2	3885
1	Cluster 4050: 36/36 pixels shown, logFC -3.5 to 0.9, log10(p) 0.0 to 1.3	4050
