group	label	showSelected1
1	Cluster 1: 43/9151 pixels shown, logFC -5.6 to 2.4, log10(p) 0.0 to 4.3	1
1	Cluster 98: 367/6753 pixels shown, logFC -4.0 to 2.9, log10(p) 0.0 to 7.0	98
1	Cluster 668: 1009/11203 pixels shown, logFC -5.0 to 2.8, log10(p) 0.0 to 3.8	668
1	Cluster 882: 829/2683 pixels shown, logFC -3.9 to 4.1, log10(p) 0.0 to 6.8	882
1	Cluster 1102: 2/4114 pixels shown, logFC -5.1 to 3.7, log10(p) 0.0 to 3.8	1102
1	Cluster 1214: 398/861 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 3.7	1214
1	Cluster 1309: 1278/1856 pixels shown, logFC -4.2 to 2.7, log10(p) 0.0 to 4.1	1309
1	Cluster 1690: 932/3458 pixels shown, logFC -5.2 to 2.4, log10(p) 0.0 to 5.7	1690
1	Cluster 1700: 41/2538 pixels shown, logFC -4.8 to 2.4, log10(p) 0.0 to 3.6	1700
1	Cluster 1840: 10/376 pixels shown, logFC -4.0 to 2.4, log10(p) 0.0 to 4.0	1840
