group	label	showSelected1
1	Cluster 28: 229/19433 pixels shown, logFC -5.7 to 4.0, log10(p) 0.0 to 6.8	28
1	Cluster 148: 1422/2157 pixels shown, logFC -4.4 to 3.5, log10(p) 0.0 to 7.5	148
1	Cluster 218: 8/643 pixels shown, logFC -5.3 to 3.4, log10(p) 0.0 to 3.7	218
1	Cluster 223: 853/8268 pixels shown, logFC -4.3 to 4.0, log10(p) 0.0 to 9.6	223
1	Cluster 236: 66/1143 pixels shown, logFC -5.6 to 2.8, log10(p) 0.0 to 4.4	236
1	Cluster 637: 34/1204 pixels shown, logFC -4.3 to 3.7, log10(p) 0.0 to 2.8	637
1	Cluster 670: 182/2205 pixels shown, logFC -3.7 to 4.6, log10(p) 0.0 to 8.4	670
1	Cluster 757: 1085/2022 pixels shown, logFC -4.8 to 3.4, log10(p) 0.0 to 3.2	757
1	Cluster 1243: 152/290 pixels shown, logFC -4.3 to 2.8, log10(p) 0.0 to 3.5	1243
1	Cluster 2133: 181/181 pixels shown, logFC -2.6 to 3.0, log10(p) 0.0 to 4.3	2133
1	Cluster 2493: 22/163 pixels shown, logFC -4.4 to 2.3, log10(p) 0.0 to 2.8	2493
1	Cluster 3036: 30/30 pixels shown, logFC -4.5 to 0.8, log10(p) 0.2 to 2.2	3036
