group	label	showSelected1
1	Cluster 28: 260/19433 pixels shown, logFC -5.7 to 4.0, log10(p) 0.0 to 6.8	28
1	Cluster 78: 594/2659 pixels shown, logFC -5.2 to 4.1, log10(p) 0.0 to 3.7	78
1	Cluster 86: 106/2155 pixels shown, logFC -3.1 to 2.0, log10(p) 0.0 to 33.1	86
1	Cluster 223: 159/8268 pixels shown, logFC -4.3 to 4.0, log10(p) 0.0 to 9.6	223
1	Cluster 495: 203/1435 pixels shown, logFC -5.7 to 2.8, log10(p) 0.0 to 4.7	495
1	Cluster 635: 388/1769 pixels shown, logFC -1.9 to 3.3, log10(p) 0.0 to 12.0	635
1	Cluster 1104: 1531/2787 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 7.1	1104
1	Cluster 1167: 668/676 pixels shown, logFC -3.3 to 3.3, log10(p) 0.0 to 3.4	1167
1	Cluster 1312: 4/85 pixels shown, logFC -4.4 to 1.5, log10(p) 0.0 to 3.8	1312
1	Cluster 1423: 375/1646 pixels shown, logFC -3.1 to 4.1, log10(p) 0.0 to 10.4	1423
1	Cluster 2504: 8/878 pixels shown, logFC -1.2 to 2.4, log10(p) 0.0 to 4.0	2504
1	Cluster 3333: 11/653 pixels shown, logFC -2.0 to 2.5, log10(p) 0.0 to 3.3	3333
1	Cluster 3837: 37/37 pixels shown, logFC -4.0 to 0.5, log10(p) 0.0 to 1.8	3837
