group	label	showSelected1
1	Cluster 76: 2205/9537 pixels shown, logFC -5.6 to 3.7, log10(p) 0.0 to 4.7	76
1	Cluster 251: 11/6429 pixels shown, logFC -5.2 to 3.7, log10(p) 0.0 to 3.5	251
1	Cluster 324: 179/1152 pixels shown, logFC -5.6 to 1.5, log10(p) 0.0 to 5.8	324
1	Cluster 381: 831/3626 pixels shown, logFC -5.2 to 3.3, log10(p) 0.0 to 3.5	381
1	Cluster 677: 906/1183 pixels shown, logFC -5.6 to 2.0, log10(p) 0.0 to 4.4	677
1	Cluster 911: 181/181 pixels shown, logFC -5.0 to 1.4, log10(p) 0.0 to 3.0	911
1	Cluster 1208: 3/1392 pixels shown, logFC -5.4 to 2.1, log10(p) 0.0 to 4.4	1208
1	Cluster 1732: 26/294 pixels shown, logFC -5.1 to 2.8, log10(p) 0.0 to 3.1	1732
1	Cluster 2008: 394/396 pixels shown, logFC -5.5 to 1.4, log10(p) 0.0 to 5.6	2008
1	Cluster 2092: 29/31 pixels shown, logFC -4.3 to 0.3, log10(p) 0.1 to 2.0	2092
1	Cluster 2326: 108/501 pixels shown, logFC -4.3 to 3.4, log10(p) 0.0 to 2.7	2326
1	Cluster 2543: 29/230 pixels shown, logFC -4.8 to 0.9, log10(p) 0.0 to 8.5	2543
1	Cluster 2602: 10/10 pixels shown, logFC -4.9 to -3.1, log10(p) 1.0 to 2.8	2602
1	Cluster 2679: 55/56 pixels shown, logFC -4.4 to 0.9, log10(p) 0.0 to 2.1	2679
1	Cluster 3176: 44/44 pixels shown, logFC -4.7 to 0.8, log10(p) 0.0 to 2.5	3176
1	Cluster 3285: 6/7 pixels shown, logFC -4.7 to -4.2, log10(p) 1.9 to 2.5	3285
1	Cluster 3498: 9/51 pixels shown, logFC -5.0 to -0.5, log10(p) 0.2 to 3.0	3498
