group	label	showSelected1
1	Cluster 84: 303/994 pixels shown, logFC -4.9 to 2.8, log10(p) 0.0 to 2.8	84
1	Cluster 344: 1453/4187 pixels shown, logFC -4.1 to 4.8, log10(p) 0.0 to 5.7	344
1	Cluster 481: 1074/6868 pixels shown, logFC -4.5 to 4.1, log10(p) 0.0 to 4.6	481
1	Cluster 724: 22/123 pixels shown, logFC -3.3 to 3.7, log10(p) 0.0 to 2.0	724
1	Cluster 734: 623/983 pixels shown, logFC -3.8 to 4.2, log10(p) 0.0 to 4.5	734
1	Cluster 1270: 30/185 pixels shown, logFC -4.8 to 2.1, log10(p) 0.0 to 2.6	1270
1	Cluster 1684: 113/113 pixels shown, logFC -4.5 to 1.2, log10(p) 0.0 to 2.3	1684
1	Cluster 1913: 147/3606 pixels shown, logFC -4.2 to 5.0, log10(p) 0.0 to 5.3	1913
1	Cluster 2066: 28/190 pixels shown, logFC -2.8 to 4.3, log10(p) 0.0 to 3.5	2066
1	Cluster 2197: 110/110 pixels shown, logFC -0.5 to 4.6, log10(p) 0.1 to 5.9	2197
1	Cluster 2375: 234/492 pixels shown, logFC -4.1 to 2.8, log10(p) 0.0 to 2.5	2375
1	Cluster 2661: 9/913 pixels shown, logFC -1.5 to 4.1, log10(p) 0.0 to 6.0	2661
1	Cluster 3062: 68/170 pixels shown, logFC -4.4 to 1.2, log10(p) 0.0 to 2.0	3062
1	Cluster 3338: 643/748 pixels shown, logFC -4.5 to 3.5, log10(p) 0.0 to 3.9	3338
1	Cluster 3465: 80/92 pixels shown, logFC -1.4 to 2.9, log10(p) 0.0 to 4.0	3465
1	Cluster 3535: 51/51 pixels shown, logFC -3.7 to 1.9, log10(p) 0.0 to 1.5	3535
1	Cluster 3580: 5/5 pixels shown, logFC -4.5 to -3.1, log10(p) 1.0 to 2.3	3580
