group	fill	clickSelects
1	#FFFFFF	819
2	#FFFFFF	819
3	#FFFFFF	819
4	#FFFFFF	3452
5	#FFFFFF	3452
6	#FFFFFF	3452
7	#FFFFFF	3452
8	#FFFFFF	3452
9	#FFFFFF	993
10	#FFFFFF	993
11	#FFFFFF	993
12	#FFFFFF	993
13	#FFFFFF	993
14	#FFFFFF	819
15	#FFFFFF	993
16	#FFFFFF	3710
17	#FFFFFF	3710
18	#FFFFFF	3710
19	#FFFFFF	993
20	#FFFFFF	993
21	#FFFFFF	3710
22	#FFFFFF	3710
23	#FFFFFF	3710
24	#FFFFFF	3710
25	#FFFFFF	819
26	#FFFFFF	993
27	#FFFFFF	993
28	#FFFFFF	205
29	#FFFFFF	205
30	#FFFFFF	205
31	#FFFFFF	205
32	#FFFFFF	205
33	#FFFFFF	205
34	#FFFFFF	205
35	#FFFFFF	205
36	#FFFFFF	819
37	#FFFFFF	1568
38	#FFFFFF	1568
39	#FFFFFF	1568
40	#FFFFFF	1568
41	#FFFFFF	1568
42	#FFFFFF	1568
43	#FFFFFF	1568
44	#FFFFFF	1568
45	#FFFFFF	1568
46	#FFFFFF	819
47	#FFFFFF	3452
48	#FFFFFF	3452
49	#FFFFFF	3452
50	#FFFFFF	3452
52	#FFFFFF	819
53	#FFFFFF	819
54	#FFFFFF	3452
55	#FFFFFF	3452
56	#FFFFFF	3452
57	#FFFFFF	3452
58	#FFFFFF	3452
59	#FFFFFF	993
60	#FFFFFF	993
61	#FFFFFF	993
62	#FFFFFF	993
63	#FFFFFF	993
64	#FFFFFF	819
65	#FFFFFF	993
66	#FFFFFF	3710
67	#FFFFFF	3710
68	#FFFFFF	3710
69	#FFFFFF	3710
70	#FFFFFF	993
71	#FFFFFF	3710
72	#FFFFFF	3710
73	#FFFFFF	3710
74	#FFFFFF	3710
75	#FFFFFF	819
76	#FFFFFF	993
77	#FFFFFF	993
78	#FFFFFF	993
79	#FFFFFF	205
80	#FFFFFF	205
81	#FFFFFF	205
82	#FFFFFF	205
83	#FFFFFF	205
84	#FFFFFF	205
85	#FFFFFF	205
86	#FFFFFF	819
87	#FFFFFF	205
88	#FFFFFF	1568
89	#FFFFFF	1568
90	#FFFFFF	1568
91	#FFFFFF	1568
92	#FFFFFF	1568
93	#FFFFFF	1568
94	#FFFFFF	1568
95	#FFFFFF	1568
97	#FFFFFF	819
98	#FFFFFF	819
99	#FFFFFF	3452
100	#FFFFFF	3452
101	#FFFFFF	3452
102	#FFFFFF	819
103	#FFFFFF	819
104	#FFFFFF	819
105	#FFFFFF	3452
106	#FFFFFF	3452
107	#FFFFFF	3452
108	#FFFFFF	3452
109	#FFFFFF	3452
110	#FFFFFF	993
111	#FFFFFF	993
112	#FFFFFF	993
113	#FFFFFF	993
114	#FFFFFF	993
115	#FFFFFF	819
116	#FFFFFF	3710
117	#FFFFFF	3710
118	#FFFFFF	3710
119	#FFFFFF	3710
120	#FFFFFF	993
121	#FFFFFF	3710
122	#FFFFFF	3710
123	#FFFFFF	3710
124	#FFFFFF	993
125	#FFFFFF	993
126	#FFFFFF	819
127	#FFFFFF	993
128	#FFFFFF	993
129	#FFFFFF	205
130	#FFFFFF	205
131	#FFFFFF	205
132	#FFFFFF	205
133	#FFFFFF	205
134	#FFFFFF	205
135	#FFFFFF	205
136	#FFFFFF	205
137	#FFFFFF	819
138	#FFFFFF	1568
139	#FFFFFF	1568
140	#FFFFFF	1568
141	#FFFFFF	1568
142	#FFFFFF	1568
143	#FFFFFF	1568
144	#FFFFFF	1568
145	#FFFFFF	1568
146	#FFFFFF	1568
147	#FFFFFF	819
148	#FFFFFF	3452
149	#FFFFFF	3452
150	#FFFFFF	3452
151	#FFFFFF	3452
153	#FFFFFF	819
154	#FFFFFF	819
155	#FFFFFF	993
156	#FFFFFF	993
157	#FFFFFF	3452
158	#FFFFFF	3452
159	#FFFFFF	3452
160	#FFFFFF	3452
161	#FFFFFF	3452
162	#FFFFFF	3452
163	#FFFFFF	819
164	#FFFFFF	819
165	#FFFFFF	819
166	#FFFFFF	819
167	#FFFFFF	1509
168	#FFFFFF	1509
169	#FFFFFF	1509
170	#FFFFFF	1509
171	#FFFFFF	1509
172	#FFFFFF	1509
173	#FFFFFF	1509
174	#FFFFFF	1509
175	#FFFFFF	1509
176	#FFFFFF	819
177	#FFFFFF	1509
178	#FFFFFF	993
179	#FFFFFF	993
180	#FFFFFF	993
181	#FFFFFF	993
182	#FFFFFF	993
183	#FFFFFF	993
184	#FFFFFF	205
185	#FFFFFF	205
186	#FFFFFF	205
187	#FFFFFF	3452
188	#FFFFFF	205
189	#FFFFFF	205
190	#FFFFFF	205
191	#FFFFFF	205
192	#FFFFFF	205
193	#FFFFFF	205
194	#FFFFFF	1568
195	#FFFFFF	205
196	#FFFFFF	1568
198	#FFFFFF	3452
199	#FFFFFF	3452
200	#FFFFFF	3452
201	#FFFFFF	3452
202	#FFFFFF	993
203	#FFFFFF	819
204	#FFFFFF	819
205	#FFFFFF	819
206	#FFFFFF	3452
207	#FFFFFF	3452
208	#FFFFFF	3452
209	#FFFFFF	3452
210	#FFFFFF	3452
211	#FFFFFF	3452
212	#FFFFFF	3452
213	#FFFFFF	819
214	#FFFFFF	819
215	#FFFFFF	819
216	#FFFFFF	819
217	#FFFFFF	819
218	#FFFFFF	819
219	#FFFFFF	1509
220	#FFFFFF	1509
221	#FFFFFF	1509
222	#FFFFFF	1509
223	#FFFFFF	1509
224	#FFFFFF	1509
225	#FFFFFF	1509
226	#FFFFFF	1509
227	#FFFFFF	3452
228	#FFFFFF	1509
229	#FFFFFF	993
230	#FFFFFF	993
231	#FFFFFF	993
232	#FFFFFF	993
233	#FFFFFF	993
234	#FFFFFF	205
235	#FFFFFF	205
236	#FFFFFF	993
237	#FFFFFF	205
238	#FFFFFF	3452
239	#FFFFFF	205
240	#FFFFFF	205
241	#FFFFFF	205
242	#FFFFFF	205
243	#FFFFFF	205
244	#FFFFFF	1568
245	#FFFFFF	205
246	#FFFFFF	205
247	#FFFFFF	205
248	#FFFFFF	3452
249	#FFFFFF	3452
250	#FFFFFF	3452
