group	label	showSelected1
1	Cluster 43: 856/19260 pixels shown, logFC -5.2 to 5.3, log10(p) 0.0 to 5.0	43
1	Cluster 121: 938/6326 pixels shown, logFC -5.1 to 4.1, log10(p) 0.0 to 3.2	121
1	Cluster 135: 302/1395 pixels shown, logFC -3.8 to 4.6, log10(p) 0.0 to 3.6	135
1	Cluster 434: 2/190 pixels shown, logFC -4.3 to 2.1, log10(p) 0.0 to 2.0	434
1	Cluster 475: 42/140 pixels shown, logFC -4.4 to 2.0, log10(p) 0.0 to 2.2	475
1	Cluster 669: 953/1065 pixels shown, logFC -5.1 to 2.8, log10(p) 0.0 to 3.2	669
1	Cluster 1062: 746/751 pixels shown, logFC -5.0 to 3.7, log10(p) 0.0 to 2.9	1062
1	Cluster 1413: 139/241 pixels shown, logFC -4.5 to 1.3, log10(p) 0.0 to 2.3	1413
1	Cluster 1776: 252/310 pixels shown, logFC -4.5 to 2.1, log10(p) 0.0 to 2.2	1776
1	Cluster 2010: 10/43 pixels shown, logFC -3.5 to 4.1, log10(p) 0.0 to 2.4	2010
1	Cluster 2048: 69/196 pixels shown, logFC -3.7 to 3.7, log10(p) 0.0 to 2.0	2048
1	Cluster 2080: 29/29 pixels shown, logFC -3.6 to 0.4, log10(p) 0.1 to 1.4	2080
1	Cluster 2621: 2/154 pixels shown, logFC -4.6 to 1.0, log10(p) 0.0 to 2.4	2621
1	Cluster 2754: 54/54 pixels shown, logFC -1.1 to 1.9, log10(p) 0.0 to 1.4	2754
1	Cluster 3430: 104/120 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 2.0	3430
1	Cluster 3448: 10/10 pixels shown, logFC -3.8 to -1.4, log10(p) 0.5 to 1.5	3448
1	Cluster 3749: 351/351 pixels shown, logFC -3.8 to 2.8, log10(p) 0.0 to 2.0	3749
1	Cluster 3764: 63/146 pixels shown, logFC -4.1 to 2.5, log10(p) 0.0 to 1.8	3764
1	Cluster 3879: 6/54 pixels shown, logFC -4.1 to 1.7, log10(p) 0.0 to 1.9	3879
1	Cluster 3895: 14/14 pixels shown, logFC 0.0 to 1.7, log10(p) 0.0 to 1.0	3895
