group	label	showSelected1
1	Cluster 77: 12/1932 pixels shown, logFC -1.2 to 2.3, log10(p) 0.0 to 28.6	77
1	Cluster 771: 538/2459 pixels shown, logFC -0.7 to 2.3, log10(p) 0.0 to 19.1	771
1	Cluster 879: 47/2697 pixels shown, logFC -2.0 to 2.0, log10(p) 0.0 to 32.2	879
1	Cluster 1008: 1332/4755 pixels shown, logFC -5.6 to 2.0, log10(p) 0.0 to 22.4	1008
1	Cluster 1112: 360/989 pixels shown, logFC 0.0 to 3.7, log10(p) 0.0 to 21.3	1112
1	Cluster 1376: 1315/1716 pixels shown, logFC -0.8 to 2.9, log10(p) 0.0 to 9.7	1376
1	Cluster 1391: 560/2022 pixels shown, logFC -3.6 to 1.3, log10(p) 0.0 to 10.4	1391
1	Cluster 1524: 164/164 pixels shown, logFC -1.5 to 0.1, log10(p) 0.3 to 38.4	1524
1	Cluster 1749: 34/34 pixels shown, logFC 0.9 to 2.1, log10(p) 10.0 to 46.2	1749
1	Cluster 1988: 29/29 pixels shown, logFC 2.3 to 3.6, log10(p) 27.7 to 75.2	1988
1	Cluster 2216: 191/191 pixels shown, logFC 0.5 to 2.0, log10(p) 1.5 to 19.1	2216
1	Cluster 2725: 183/183 pixels shown, logFC 1.0 to 2.8, log10(p) 8.2 to 32.7	2725
1	Cluster 3187: 93/379 pixels shown, logFC -1.1 to 0.2, log10(p) 0.0 to 24.1	3187
1	Cluster 3476: 55/55 pixels shown, logFC 0.6 to 1.9, log10(p) 4.0 to 19.6	3476
1	Cluster 3914: 87/87 pixels shown, logFC 1.3 to 3.1, log10(p) 15.4 to 48.9	3914
