x	y
-3.29258475390923	1.17703464222372
-0.414591443861129	0.105628145214898
-0.825185433351128	0.341122590285502
-1.79077826258447	0.805497436217772
-2.44856112707902	0.707478948990739
-2.79155451486729	0.866108826125145
-0.353727852986937	0.115984557096446
-1.38137121869876	0.524713913924645
-3.96483087629011	1.6323752444686
0.0911963673585967	0.0260363373652093
-0.989125174485317	0.320794753150677
0.100239856050811	0.0284119751119655
0.604824837970324	0.259927512795178
-0.354371923668916	0.117306842664783
-2.79155451486729	0.866108826125145
-0.267759263108894	0.102142420896104
0.433246754066688	0.179355909588711
0.00188114918760491	0.00127452744382186
0.414462346693567	0.124202346094129
-0.406671076449056	0.103925674590555
-1.00353564099613	0.325934171457459
-3.27903437526373	1.16860808405987
-0.924419150029336	0.507058957931892
-1.65869929820964	0.712437332335137
-0.156450537564754	0.0472169393873018
-1.53006453002257	0.620828724683751
-0.749332634741437	0.220152210763432
