group	fill	clickSelects
1	#FFFFFF	43
2	#FFFFFF	43
3	#FFFFFF	1776
4	#FFFFFF	1776
5	#FFFFFF	43
6	#FFFFFF	43
7	#FFFFFF	43
8	#FFFFFF	121
9	#FFFFFF	43
10	#FFFFFF	121
11	#FFFFFF	121
12	#FFFFFF	43
13	#FFFFFF	121
14	#FFFFFF	1776
15	#FFFFFF	43
16	#FFFFFF	669
18	#FFFFFF	669
19	#FFFFFF	669
20	#FFFFFF	669
21	#FFFFFF	669
22	#FFFFFF	669
23	#FFFFFF	669
24	#FFFFFF	669
25	#FFFFFF	1776
26	#FFFFFF	669
27	#FFFFFF	669
28	#FFFFFF	669
29	#FFFFFF	669
30	#FFFFFF	669
31	#FFFFFF	669
32	#FFFFFF	669
33	#FFFFFF	669
35	#FFFFFF	669
36	#FFFFFF	1776
37	#FFFFFF	669
38	#FFFFFF	121
39	#FFFFFF	121
40	#FFFFFF	121
41	#FFFFFF	121
42	#FFFFFF	121
43	#FFFFFF	121
44	#FFFFFF	121
45	#FFFFFF	3764
46	#FFFFFF	43
47	#FFFFFF	1776
48	#FFFFFF	1776
49	#FFFFFF	1776
50	#FFFFFF	1776
52	#FFFFFF	43
53	#FFFFFF	1776
54	#FFFFFF	1776
55	#FFFFFF	43
56	#FFFFFF	43
57	#FFFFFF	43
58	#FFFFFF	43
59	#FFFFFF	43
60	#FFFFFF	43
61	#FFFFFF	43
62	#FFFFFF	121
63	#FFFFFF	43
64	#FFFFFF	1776
65	#FFFFFF	43
66	#FFFFFF	669
67	#FFFFFF	669
68	#FFFFFF	669
69	#FFFFFF	669
70	#FFFFFF	669
71	#FFFFFF	669
72	#FFFFFF	669
73	#FFFFFF	669
75	#FFFFFF	43
76	#FFFFFF	669
77	#FFFFFF	669
78	#FFFFFF	669
79	#FFFFFF	669
80	#FFFFFF	669
81	#FFFFFF	669
82	#FFFFFF	669
83	#FFFFFF	669
84	#FFFFFF	669
86	#FFFFFF	1776
87	#FFFFFF	669
88	#FFFFFF	121
89	#FFFFFF	121
90	#FFFFFF	121
91	#FFFFFF	121
92	#FFFFFF	121
93	#FFFFFF	121
94	#FFFFFF	121
95	#FFFFFF	121
97	#FFFFFF	43
98	#FFFFFF	43
99	#FFFFFF	1776
100	#FFFFFF	1776
101	#FFFFFF	1776
102	#FFFFFF	43
103	#FFFFFF	43
104	#FFFFFF	1776
105	#FFFFFF	1776
106	#FFFFFF	43
107	#FFFFFF	43
108	#FFFFFF	43
109	#FFFFFF	2080
110	#FFFFFF	2080
111	#FFFFFF	43
112	#FFFFFF	121
113	#FFFFFF	43
114	#FFFFFF	43
115	#FFFFFF	43
116	#FFFFFF	43
117	#FFFFFF	669
118	#FFFFFF	669
119	#FFFFFF	669
120	#FFFFFF	669
121	#FFFFFF	669
122	#FFFFFF	669
123	#FFFFFF	669
125	#FFFFFF	669
126	#FFFFFF	1776
127	#FFFFFF	669
128	#FFFFFF	669
129	#FFFFFF	669
130	#FFFFFF	669
131	#FFFFFF	669
132	#FFFFFF	669
133	#FFFFFF	669
134	#FFFFFF	669
135	#FFFFFF	669
137	#FFFFFF	43
138	#FFFFFF	669
139	#FFFFFF	121
140	#FFFFFF	121
141	#FFFFFF	121
142	#FFFFFF	121
143	#FFFFFF	121
144	#FFFFFF	121
145	#FFFFFF	121
146	#FFFFFF	3764
147	#FFFFFF	43
148	#FFFFFF	1776
149	#FFFFFF	1776
150	#FFFFFF	1776
151	#FFFFFF	1776
153	#FFFFFF	3879
154	#FFFFFF	43
155	#FFFFFF	43
156	#FFFFFF	43
157	#FFFFFF	43
158	#FFFFFF	43
159	#FFFFFF	669
160	#FFFFFF	669
161	#FFFFFF	43
162	#FFFFFF	43
163	#FFFFFF	43
164	#FFFFFF	669
165	#FFFFFF	1776
166	#FFFFFF	43
167	#FFFFFF	669
168	#FFFFFF	43
169	#FFFFFF	669
170	#FFFFFF	43
171	#FFFFFF	669
172	#FFFFFF	669
173	#FFFFFF	669
174	#FFFFFF	669
175	#FFFFFF	669
176	#FFFFFF	43
177	#FFFFFF	669
178	#FFFFFF	669
179	#FFFFFF	669
180	#FFFFFF	669
181	#FFFFFF	669
182	#FFFFFF	669
183	#FFFFFF	669
184	#FFFFFF	121
185	#FFFFFF	121
186	#FFFFFF	121
187	#FFFFFF	43
188	#FFFFFF	121
189	#FFFFFF	121
190	#FFFFFF	121
191	#FFFFFF	121
192	#FFFFFF	3764
193	#FFFFFF	3764
194	#FFFFFF	475
195	#FFFFFF	475
198	#FFFFFF	1776
199	#FFFFFF	1776
200	#FFFFFF	1776
201	#FFFFFF	43
202	#FFFFFF	43
203	#FFFFFF	43
204	#FFFFFF	3879
205	#FFFFFF	43
206	#FFFFFF	43
207	#FFFFFF	43
208	#FFFFFF	669
209	#FFFFFF	43
210	#FFFFFF	669
211	#FFFFFF	669
212	#FFFFFF	43
213	#FFFFFF	669
214	#FFFFFF	669
215	#FFFFFF	43
216	#FFFFFF	43
217	#FFFFFF	43
218	#FFFFFF	669
219	#FFFFFF	43
220	#FFFFFF	669
221	#FFFFFF	669
222	#FFFFFF	669
223	#FFFFFF	669
224	#FFFFFF	669
225	#FFFFFF	669
226	#FFFFFF	669
227	#FFFFFF	43
228	#FFFFFF	669
229	#FFFFFF	669
230	#FFFFFF	669
231	#FFFFFF	2754
232	#FFFFFF	669
233	#FFFFFF	669
234	#FFFFFF	669
235	#FFFFFF	121
236	#FFFFFF	669
237	#FFFFFF	121
238	#FFFFFF	43
239	#FFFFFF	121
240	#FFFFFF	121
241	#FFFFFF	121
242	#FFFFFF	121
243	#FFFFFF	3764
244	#FFFFFF	3764
245	#FFFFFF	3764
246	#FFFFFF	475
248	#FFFFFF	1776
249	#FFFFFF	1776
250	#FFFFFF	43
251	#FFFFFF	43
252	#FFFFFF	43
254	#FFFFFF	43
255	#FFFFFF	43
256	#FFFFFF	43
257	#FFFFFF	43
258	#FFFFFF	43
259	#FFFFFF	669
260	#FFFFFF	669
261	#FFFFFF	669
262	#FFFFFF	43
263	#FFFFFF	669
264	#FFFFFF	669
265	#FFFFFF	43
266	#FFFFFF	43
267	#FFFFFF	43
268	#FFFFFF	669
269	#FFFFFF	669
270	#FFFFFF	669
271	#FFFFFF	669
272	#FFFFFF	669
273	#FFFFFF	669
274	#FFFFFF	669
275	#FFFFFF	669
276	#FFFFFF	669
277	#FFFFFF	43
278	#FFFFFF	669
279	#FFFFFF	2754
280	#FFFFFF	669
281	#FFFFFF	2754
282	#FFFFFF	2754
283	#FFFFFF	669
284	#FFFFFF	669
285	#FFFFFF	669
286	#FFFFFF	669
287	#FFFFFF	121
288	#FFFFFF	43
289	#FFFFFF	121
290	#FFFFFF	121
