group	label	showSelected1
1	Cluster 172: 80/10872 pixels shown, logFC -5.2 to 3.1, log10(p) 0.0 to 3.6	172
1	Cluster 222: 5/5322 pixels shown, logFC -5.5 to 3.1, log10(p) 0.0 to 4.3	222
1	Cluster 310: 73/765 pixels shown, logFC -5.8 to 1.2, log10(p) 0.0 to 5.8	310
1	Cluster 332: 24/1048 pixels shown, logFC -5.6 to 2.0, log10(p) 0.0 to 9.2	332
1	Cluster 386: 1465/3027 pixels shown, logFC -5.4 to 2.7, log10(p) 0.0 to 4.0	386
1	Cluster 610: 640/2171 pixels shown, logFC -5.6 to 1.3, log10(p) 0.0 to 4.3	610
1	Cluster 686: 993/1979 pixels shown, logFC -5.6 to 2.0, log10(p) 0.0 to 7.7	686
1	Cluster 945: 1362/4422 pixels shown, logFC -5.5 to 2.2, log10(p) 0.0 to 11.1	945
1	Cluster 1213: 196/203 pixels shown, logFC -4.7 to 1.7, log10(p) 0.0 to 2.4	1213
1	Cluster 1220: 16/193 pixels shown, logFC -4.8 to 1.9, log10(p) 0.0 to 3.2	1220
1	Cluster 1490: 42/160 pixels shown, logFC -4.9 to 2.0, log10(p) 0.0 to 2.9	1490
1	Cluster 2700: 40/40 pixels shown, logFC -4.9 to -1.3, log10(p) 0.7 to 3.0	2700
1	Cluster 3271: 127/127 pixels shown, logFC -4.9 to 0.7, log10(p) 0.0 to 2.8	3271
1	Cluster 3272: 34/34 pixels shown, logFC -2.0 to 0.8, log10(p) 0.0 to 1.2	3272
